NPS Traffic Count Query Builder,,,,,,
,,,,,,
Park,Unit Code,Park Type,Region,Traffic Counter,Year,Traffic Count
Big Hole NB,BIHO,National Battlefield,Pacific West ,Main Entrance Traffic Count,2005,"16,436"
Big Hole NB,BIHO,National Battlefield,Pacific West ,Main Entrance Traffic Count,2006,"18,020"
Big Hole NB,BIHO,National Battlefield,Pacific West ,Main Entrance Traffic Count,2007,"17,991"
Big Hole NB,BIHO,National Battlefield,Pacific West ,Main Entrance Traffic Count,2008,"16,346"
Big Hole NB,BIHO,National Battlefield,Pacific West ,Main Entrance Traffic Count,2009,"14,403"
Big South Fork NRRA,BISO,National River,Southeast ,TRAFFIC COUNT AT ALUM FORD,2000,"25,469"
Big South Fork NRRA,BISO,National River,Southeast ,TRAFFIC COUNT AT ALUM FORD,2001,"26,540"
Big South Fork NRRA,BISO,National River,Southeast ,TRAFFIC COUNT AT ALUM FORD,2002,"22,965"
Big South Fork NRRA,BISO,National River,Southeast ,TRAFFIC COUNT AT ALUM FORD,2003,"15,545"
Big South Fork NRRA,BISO,National River,Southeast ,TRAFFIC COUNT AT ALUM FORD,2004,"13,820"
Big South Fork NRRA,BISO,National River,Southeast ,TRAFFIC COUNT AT ALUM FORD,2005,"13,881"
Big South Fork NRRA,BISO,National River,Southeast ,TRAFFIC COUNT AT ALUM FORD,2006,"11,132"
Big South Fork NRRA,BISO,National River,Southeast ,TRAFFIC COUNT AT ALUM FORD,2007,"8,876"
Big South Fork NRRA,BISO,National River,Southeast ,TRAFFIC COUNT AT ALUM FORD,2008,"11,601"
Big South Fork NRRA,BISO,National River,Southeast ,TRAFFIC COUNT AT ALUM FORD,2009,"10,645"
Big South Fork NRRA,BISO,National River,Southeast ,TRAFFIC COUNT AT BEAR CREEK RECREATION AREA,2000,"8,901"
Big South Fork NRRA,BISO,National River,Southeast ,TRAFFIC COUNT AT BEAR CREEK RECREATION AREA,2001,"10,583"
Big South Fork NRRA,BISO,National River,Southeast ,TRAFFIC COUNT AT BEAR CREEK RECREATION AREA,2002,"8,930"
Big South Fork NRRA,BISO,National River,Southeast ,TRAFFIC COUNT AT BEAR CREEK RECREATION AREA,2003,"8,105"
Big South Fork NRRA,BISO,National River,Southeast ,TRAFFIC COUNT AT BEAR CREEK RECREATION AREA,2004,"6,575"
Big South Fork NRRA,BISO,National River,Southeast ,TRAFFIC COUNT AT BEAR CREEK RECREATION AREA,2005,"7,871"
Big South Fork NRRA,BISO,National River,Southeast ,TRAFFIC COUNT AT BEAR CREEK RECREATION AREA,2006,"5,503"
Big South Fork NRRA,BISO,National River,Southeast ,TRAFFIC COUNT AT BEAR CREEK RECREATION AREA,2007,"4,426"
Big South Fork NRRA,BISO,National River,Southeast ,TRAFFIC COUNT AT BEAR CREEK RECREATION AREA,2008,"5,313"
Big South Fork NRRA,BISO,National River,Southeast ,TRAFFIC COUNT AT BEAR CREEK RECREATION AREA,2009,"5,285"
Big South Fork NRRA,BISO,National River,Southeast ,TRAFFIC COUNT AT BLUE HERON,2000,"28,410"
Big South Fork NRRA,BISO,National River,Southeast ,TRAFFIC COUNT AT BLUE HERON,2001,"28,780"
Big South Fork NRRA,BISO,National River,Southeast ,TRAFFIC COUNT AT BLUE HERON,2002,"28,470"
Big South Fork NRRA,BISO,National River,Southeast ,TRAFFIC COUNT AT BLUE HERON,2003,"31,157"
Big South Fork NRRA,BISO,National River,Southeast ,TRAFFIC COUNT AT BLUE HERON,2004,"26,726"
Big South Fork NRRA,BISO,National River,Southeast ,TRAFFIC COUNT AT BLUE HERON,2005,"29,426"
Big South Fork NRRA,BISO,National River,Southeast ,TRAFFIC COUNT AT BLUE HERON,2006,"22,932"
Big South Fork NRRA,BISO,National River,Southeast ,TRAFFIC COUNT AT BLUE HERON,2007,"19,274"
Big South Fork NRRA,BISO,National River,Southeast ,TRAFFIC COUNT AT BLUE HERON,2008,"22,129"
Big South Fork NRRA,BISO,National River,Southeast ,TRAFFIC COUNT AT BLUE HERON,2009,"21,467"
Big South Fork NRRA,BISO,National River,Southeast ,TRAFFIC COUNT AT BURNT MILL ROAD,2000,"30,863"
Big South Fork NRRA,BISO,National River,Southeast ,TRAFFIC COUNT AT BURNT MILL ROAD,2001,"34,498"
Big South Fork NRRA,BISO,National River,Southeast ,TRAFFIC COUNT AT BURNT MILL ROAD,2002,"26,295"
Big South Fork NRRA,BISO,National River,Southeast ,TRAFFIC COUNT AT BURNT MILL ROAD,2003,916
Big South Fork NRRA,BISO,National River,Southeast ,TRAFFIC COUNT AT BURNT MILL ROAD,2004,"3,232"
Big South Fork NRRA,BISO,National River,Southeast ,TRAFFIC COUNT AT BURNT MILL ROAD,2005,0
Big South Fork NRRA,BISO,National River,Southeast ,TRAFFIC COUNT AT BURNT MILL ROAD,2006,0
Big South Fork NRRA,BISO,National River,Southeast ,TRAFFIC COUNT AT BURNT MILL ROAD,2007,"8,924"
Big South Fork NRRA,BISO,National River,Southeast ,TRAFFIC COUNT AT BURNT MILL ROAD,2008,"26,514"
Big South Fork NRRA,BISO,National River,Southeast ,TRAFFIC COUNT AT BURNT MILL ROAD,2009,"27,670"
Big South Fork NRRA,BISO,National River,Southeast ,TRAFFIC COUNT AT DIVIDE ROAD,2000,"18,666"
Big South Fork NRRA,BISO,National River,Southeast ,TRAFFIC COUNT AT DIVIDE ROAD,2001,"21,273"
Big South Fork NRRA,BISO,National River,Southeast ,TRAFFIC COUNT AT DIVIDE ROAD,2002,"20,521"
Big South Fork NRRA,BISO,National River,Southeast ,TRAFFIC COUNT AT DIVIDE ROAD,2003,"21,906"
Big South Fork NRRA,BISO,National River,Southeast ,TRAFFIC COUNT AT DIVIDE ROAD,2004,"18,962"
Big South Fork NRRA,BISO,National River,Southeast ,TRAFFIC COUNT AT DIVIDE ROAD,2005,"17,658"
Big South Fork NRRA,BISO,National River,Southeast ,TRAFFIC COUNT AT DIVIDE ROAD,2006,"17,689"
Big South Fork NRRA,BISO,National River,Southeast ,TRAFFIC COUNT AT DIVIDE ROAD,2007,"17,301"
Big South Fork NRRA,BISO,National River,Southeast ,TRAFFIC COUNT AT DIVIDE ROAD,2008,"17,955"
Big South Fork NRRA,BISO,National River,Southeast ,TRAFFIC COUNT AT DIVIDE ROAD,2009,"19,808"
Big South Fork NRRA,BISO,National River,Southeast ,TRAFFIC COUNT AT EAST O&W,2000,"13,719"
Big South Fork NRRA,BISO,National River,Southeast ,TRAFFIC COUNT AT EAST O&W,2001,"15,873"
Big South Fork NRRA,BISO,National River,Southeast ,TRAFFIC COUNT AT EAST O&W,2002,"4,767"
Big South Fork NRRA,BISO,National River,Southeast ,TRAFFIC COUNT AT EAST O&W,2003,0
Big South Fork NRRA,BISO,National River,Southeast ,TRAFFIC COUNT AT EAST O&W,2004,0
Big South Fork NRRA,BISO,National River,Southeast ,TRAFFIC COUNT AT EAST O&W,2005,0
Big South Fork NRRA,BISO,National River,Southeast ,TRAFFIC COUNT AT EAST O&W,2006,0
Big South Fork NRRA,BISO,National River,Southeast ,TRAFFIC COUNT AT EAST O&W,2007,0
Big South Fork NRRA,BISO,National River,Southeast ,TRAFFIC COUNT AT EAST O&W,2008,0
Big South Fork NRRA,BISO,National River,Southeast ,TRAFFIC COUNT AT EAST O&W,2009,0
Big South Fork NRRA,BISO,National River,Southeast ,TRAFFIC COUNT AT LEATHERWOOD FORD EAST,2000,"73,323"
Big South Fork NRRA,BISO,National River,Southeast ,TRAFFIC COUNT AT LEATHERWOOD FORD EAST,2001,"83,662"
Big South Fork NRRA,BISO,National River,Southeast ,TRAFFIC COUNT AT LEATHERWOOD FORD EAST,2002,"84,885"
Big South Fork NRRA,BISO,National River,Southeast ,TRAFFIC COUNT AT LEATHERWOOD FORD EAST,2003,"82,975"
Big South Fork NRRA,BISO,National River,Southeast ,TRAFFIC COUNT AT LEATHERWOOD FORD EAST,2004,"80,202"
Big South Fork NRRA,BISO,National River,Southeast ,TRAFFIC COUNT AT LEATHERWOOD FORD EAST,2005,"82,450"
Big South Fork NRRA,BISO,National River,Southeast ,TRAFFIC COUNT AT LEATHERWOOD FORD EAST,2006,"77,488"
Big South Fork NRRA,BISO,National River,Southeast ,TRAFFIC COUNT AT LEATHERWOOD FORD EAST,2007,"76,590"
Big South Fork NRRA,BISO,National River,Southeast ,TRAFFIC COUNT AT LEATHERWOOD FORD EAST,2008,"72,183"
Big South Fork NRRA,BISO,National River,Southeast ,TRAFFIC COUNT AT LEATHERWOOD FORD EAST,2009,"72,783"
Big South Fork NRRA,BISO,National River,Southeast ,TRAFFIC COUNT AT LEATHERWOOD FORD WEST,2000,"68,904"
Big South Fork NRRA,BISO,National River,Southeast ,TRAFFIC COUNT AT LEATHERWOOD FORD WEST,2001,"65,570"
Big South Fork NRRA,BISO,National River,Southeast ,TRAFFIC COUNT AT LEATHERWOOD FORD WEST,2002,"66,742"
Big South Fork NRRA,BISO,National River,Southeast ,TRAFFIC COUNT AT LEATHERWOOD FORD WEST,2003,"65,978"
Big South Fork NRRA,BISO,National River,Southeast ,TRAFFIC COUNT AT LEATHERWOOD FORD WEST,2004,"65,543"
Big South Fork NRRA,BISO,National River,Southeast ,TRAFFIC COUNT AT LEATHERWOOD FORD WEST,2005,"64,168"
Big South Fork NRRA,BISO,National River,Southeast ,TRAFFIC COUNT AT LEATHERWOOD FORD WEST,2006,"63,011"
Big South Fork NRRA,BISO,National River,Southeast ,TRAFFIC COUNT AT LEATHERWOOD FORD WEST,2007,"64,591"
Big South Fork NRRA,BISO,National River,Southeast ,TRAFFIC COUNT AT LEATHERWOOD FORD WEST,2008,"57,400"
Big South Fork NRRA,BISO,National River,Southeast ,TRAFFIC COUNT AT LEATHERWOOD FORD WEST,2009,"59,381"
Big South Fork NRRA,BISO,National River,Southeast ,TRAFFIC COUNT AT PETERS MOUNTAIN,2000,"18,124"
Big South Fork NRRA,BISO,National River,Southeast ,TRAFFIC COUNT AT PETERS MOUNTAIN,2001,"20,158"
Big South Fork NRRA,BISO,National River,Southeast ,TRAFFIC COUNT AT PETERS MOUNTAIN,2002,"18,516"
Big South Fork NRRA,BISO,National River,Southeast ,TRAFFIC COUNT AT PETERS MOUNTAIN,2003,"15,190"
Big South Fork NRRA,BISO,National River,Southeast ,TRAFFIC COUNT AT PETERS MOUNTAIN,2004,"12,270"
Big South Fork NRRA,BISO,National River,Southeast ,TRAFFIC COUNT AT PETERS MOUNTAIN,2005,"13,815"
Big South Fork NRRA,BISO,National River,Southeast ,TRAFFIC COUNT AT PETERS MOUNTAIN,2006,"9,895"
Big South Fork NRRA,BISO,National River,Southeast ,TRAFFIC COUNT AT PETERS MOUNTAIN,2007,"8,945"
Big South Fork NRRA,BISO,National River,Southeast ,TRAFFIC COUNT AT PETERS MOUNTAIN,2008,"10,228"
Big South Fork NRRA,BISO,National River,Southeast ,TRAFFIC COUNT AT PETERS MOUNTAIN,2009,"10,622"
Big South Fork NRRA,BISO,National River,Southeast ,TRAFFIC COUNT AT RUGBY HISTORIC DISTRICT,2000,0
Big South Fork NRRA,BISO,National River,Southeast ,TRAFFIC COUNT AT RUGBY HISTORIC DISTRICT,2001,0
Big South Fork NRRA,BISO,National River,Southeast ,TRAFFIC COUNT AT RUGBY HISTORIC DISTRICT,2002,0
Big South Fork NRRA,BISO,National River,Southeast ,TRAFFIC COUNT AT RUGBY HISTORIC DISTRICT,2003,0
Big South Fork NRRA,BISO,National River,Southeast ,TRAFFIC COUNT AT RUGBY HISTORIC DISTRICT,2004,0
Big South Fork NRRA,BISO,National River,Southeast ,TRAFFIC COUNT AT RUGBY HISTORIC DISTRICT,2005,0
Big South Fork NRRA,BISO,National River,Southeast ,TRAFFIC COUNT AT RUGBY HISTORIC DISTRICT,2006,0
Big South Fork NRRA,BISO,National River,Southeast ,TRAFFIC COUNT AT RUGBY HISTORIC DISTRICT,2007,0
Big South Fork NRRA,BISO,National River,Southeast ,TRAFFIC COUNT AT RUGBY HISTORIC DISTRICT,2008,0
Big South Fork NRRA,BISO,National River,Southeast ,TRAFFIC COUNT AT RUGBY HISTORIC DISTRICT,2009,0
Big South Fork NRRA,BISO,National River,Southeast ,TRAFFIC COUNT AT STATION CAMP,2000,"15,027"
Big South Fork NRRA,BISO,National River,Southeast ,TRAFFIC COUNT AT STATION CAMP,2001,"13,570"
Big South Fork NRRA,BISO,National River,Southeast ,TRAFFIC COUNT AT STATION CAMP,2002,"16,595"
Big South Fork NRRA,BISO,National River,Southeast ,TRAFFIC COUNT AT STATION CAMP,2003,"18,904"
Big South Fork NRRA,BISO,National River,Southeast ,TRAFFIC COUNT AT STATION CAMP,2004,"12,792"
Big South Fork NRRA,BISO,National River,Southeast ,TRAFFIC COUNT AT STATION CAMP,2005,"10,074"
Big South Fork NRRA,BISO,National River,Southeast ,TRAFFIC COUNT AT STATION CAMP,2006,"9,306"
Big South Fork NRRA,BISO,National River,Southeast ,TRAFFIC COUNT AT STATION CAMP,2007,"11,083"
Big South Fork NRRA,BISO,National River,Southeast ,TRAFFIC COUNT AT STATION CAMP,2008,"11,143"
Big South Fork NRRA,BISO,National River,Southeast ,TRAFFIC COUNT AT STATION CAMP,2009,"12,788"
Big South Fork NRRA,BISO,National River,Southeast ,TRAFFIC COUNT AT YAHOO FALLS,2000,"15,531"
Big South Fork NRRA,BISO,National River,Southeast ,TRAFFIC COUNT AT YAHOO FALLS,2001,"15,352"
Big South Fork NRRA,BISO,National River,Southeast ,TRAFFIC COUNT AT YAHOO FALLS,2002,"14,716"
Big South Fork NRRA,BISO,National River,Southeast ,TRAFFIC COUNT AT YAHOO FALLS,2003,"15,707"
Big South Fork NRRA,BISO,National River,Southeast ,TRAFFIC COUNT AT YAHOO FALLS,2004,"13,603"
Big South Fork NRRA,BISO,National River,Southeast ,TRAFFIC COUNT AT YAHOO FALLS,2005,"15,815"
Big South Fork NRRA,BISO,National River,Southeast ,TRAFFIC COUNT AT YAHOO FALLS,2006,"10,427"
Big South Fork NRRA,BISO,National River,Southeast ,TRAFFIC COUNT AT YAHOO FALLS,2007,"9,101"
Big South Fork NRRA,BISO,National River,Southeast ,TRAFFIC COUNT AT YAHOO FALLS,2008,"12,075"
Big South Fork NRRA,BISO,National River,Southeast ,TRAFFIC COUNT AT YAHOO FALLS,2009,"10,375"
Big South Fork NRRA,BISO,National River,Southeast ,TRAFFIC COUNT AT ZENITH RIVER ACCESS,2000,0
Big South Fork NRRA,BISO,National River,Southeast ,TRAFFIC COUNT AT ZENITH RIVER ACCESS,2001,0
Big South Fork NRRA,BISO,National River,Southeast ,TRAFFIC COUNT AT ZENITH RIVER ACCESS,2002,0
Big South Fork NRRA,BISO,National River,Southeast ,TRAFFIC COUNT AT ZENITH RIVER ACCESS,2003,0
Big South Fork NRRA,BISO,National River,Southeast ,TRAFFIC COUNT AT ZENITH RIVER ACCESS,2004,0
Big South Fork NRRA,BISO,National River,Southeast ,TRAFFIC COUNT AT ZENITH RIVER ACCESS,2005,0
Big South Fork NRRA,BISO,National River,Southeast ,TRAFFIC COUNT AT ZENITH RIVER ACCESS,2006,0
Big South Fork NRRA,BISO,National River,Southeast ,TRAFFIC COUNT AT ZENITH RIVER ACCESS,2007,209
Big South Fork NRRA,BISO,National River,Southeast ,TRAFFIC COUNT AT ZENITH RIVER ACCESS,2008,841
Big South Fork NRRA,BISO,National River,Southeast ,TRAFFIC COUNT AT ZENITH RIVER ACCESS,2009,"1,115"
Bighorn Canyon NRA,BICA,National Recreation Area,Intermountain ,TRAFFIC COUNT AT AFTERBAY,2000,"22,653"
Bighorn Canyon NRA,BICA,National Recreation Area,Intermountain ,TRAFFIC COUNT AT AFTERBAY,2001,"25,905"
Bighorn Canyon NRA,BICA,National Recreation Area,Intermountain ,TRAFFIC COUNT AT AFTERBAY,2002,"22,335"
Bighorn Canyon NRA,BICA,National Recreation Area,Intermountain ,TRAFFIC COUNT AT AFTERBAY,2003,"26,208"
Bighorn Canyon NRA,BICA,National Recreation Area,Intermountain ,TRAFFIC COUNT AT AFTERBAY,2004,"21,869"
Bighorn Canyon NRA,BICA,National Recreation Area,Intermountain ,TRAFFIC COUNT AT AFTERBAY,2005,"24,368"
Bighorn Canyon NRA,BICA,National Recreation Area,Intermountain ,TRAFFIC COUNT AT AFTERBAY,2006,"29,596"
Bighorn Canyon NRA,BICA,National Recreation Area,Intermountain ,TRAFFIC COUNT AT AFTERBAY,2007,"28,173"
Bighorn Canyon NRA,BICA,National Recreation Area,Intermountain ,TRAFFIC COUNT AT AFTERBAY,2008,"30,921"
Bighorn Canyon NRA,BICA,National Recreation Area,Intermountain ,TRAFFIC COUNT AT AFTERBAY,2009,"28,946"
Bighorn Canyon NRA,BICA,National Recreation Area,Intermountain ,TRAFFIC COUNT AT HABITAT,2000,"3,120"
Bighorn Canyon NRA,BICA,National Recreation Area,Intermountain ,TRAFFIC COUNT AT HABITAT,2001,"1,235"
Bighorn Canyon NRA,BICA,National Recreation Area,Intermountain ,TRAFFIC COUNT AT HABITAT,2002,"1,745"
Bighorn Canyon NRA,BICA,National Recreation Area,Intermountain ,TRAFFIC COUNT AT HABITAT,2003,0
Bighorn Canyon NRA,BICA,National Recreation Area,Intermountain ,TRAFFIC COUNT AT HABITAT,2004,0
Bighorn Canyon NRA,BICA,National Recreation Area,Intermountain ,TRAFFIC COUNT AT HABITAT,2005,0
Bighorn Canyon NRA,BICA,National Recreation Area,Intermountain ,TRAFFIC COUNT AT HABITAT,2006,0
Bighorn Canyon NRA,BICA,National Recreation Area,Intermountain ,TRAFFIC COUNT AT HABITAT,2007,0
Bighorn Canyon NRA,BICA,National Recreation Area,Intermountain ,TRAFFIC COUNT AT HABITAT,2008,0
Bighorn Canyon NRA,BICA,National Recreation Area,Intermountain ,TRAFFIC COUNT AT HABITAT,2009,0
Bighorn Canyon NRA,BICA,National Recreation Area,Intermountain ,TRAFFIC COUNT AT HIGHWAY 313,2000,0
Bighorn Canyon NRA,BICA,National Recreation Area,Intermountain ,TRAFFIC COUNT AT HIGHWAY 313,2001,0
Bighorn Canyon NRA,BICA,National Recreation Area,Intermountain ,TRAFFIC COUNT AT HIGHWAY 313,2002,0
Bighorn Canyon NRA,BICA,National Recreation Area,Intermountain ,TRAFFIC COUNT AT HIGHWAY 313,2003,0
Bighorn Canyon NRA,BICA,National Recreation Area,Intermountain ,TRAFFIC COUNT AT HIGHWAY 313,2004,0
Bighorn Canyon NRA,BICA,National Recreation Area,Intermountain ,TRAFFIC COUNT AT HIGHWAY 313,2005,0
Bighorn Canyon NRA,BICA,National Recreation Area,Intermountain ,TRAFFIC COUNT AT HIGHWAY 313,2006,0
Bighorn Canyon NRA,BICA,National Recreation Area,Intermountain ,TRAFFIC COUNT AT HIGHWAY 313,2007,0
Bighorn Canyon NRA,BICA,National Recreation Area,Intermountain ,TRAFFIC COUNT AT HIGHWAY 313,2008,0
Bighorn Canyon NRA,BICA,National Recreation Area,Intermountain ,TRAFFIC COUNT AT HIGHWAY 313,2009,0
Bighorn Canyon NRA,BICA,National Recreation Area,Intermountain ,TRAFFIC COUNT AT MASON-LOVELL,2000,"1,120"
Bighorn Canyon NRA,BICA,National Recreation Area,Intermountain ,TRAFFIC COUNT AT MASON-LOVELL,2001,800
Bighorn Canyon NRA,BICA,National Recreation Area,Intermountain ,TRAFFIC COUNT AT MASON-LOVELL,2002,"1,085"
Bighorn Canyon NRA,BICA,National Recreation Area,Intermountain ,TRAFFIC COUNT AT MASON-LOVELL,2003,0
Bighorn Canyon NRA,BICA,National Recreation Area,Intermountain ,TRAFFIC COUNT AT MASON-LOVELL,2004,0
Bighorn Canyon NRA,BICA,National Recreation Area,Intermountain ,TRAFFIC COUNT AT MASON-LOVELL,2005,0
Bighorn Canyon NRA,BICA,National Recreation Area,Intermountain ,TRAFFIC COUNT AT MASON-LOVELL,2006,0
Bighorn Canyon NRA,BICA,National Recreation Area,Intermountain ,TRAFFIC COUNT AT MASON-LOVELL,2007,0
Bighorn Canyon NRA,BICA,National Recreation Area,Intermountain ,TRAFFIC COUNT AT MASON-LOVELL,2008,0
Bighorn Canyon NRA,BICA,National Recreation Area,Intermountain ,TRAFFIC COUNT AT MASON-LOVELL,2009,0
Bighorn Canyon NRA,BICA,National Recreation Area,Intermountain ,TRAFFIC COUNT AT OK-A-BEH,2000,"30,386"
Bighorn Canyon NRA,BICA,National Recreation Area,Intermountain ,TRAFFIC COUNT AT OK-A-BEH,2001,"31,064"
Bighorn Canyon NRA,BICA,National Recreation Area,Intermountain ,TRAFFIC COUNT AT OK-A-BEH,2002,"20,089"
Bighorn Canyon NRA,BICA,National Recreation Area,Intermountain ,TRAFFIC COUNT AT OK-A-BEH,2003,"27,579"
Bighorn Canyon NRA,BICA,National Recreation Area,Intermountain ,TRAFFIC COUNT AT OK-A-BEH,2004,"20,548"
Bighorn Canyon NRA,BICA,National Recreation Area,Intermountain ,TRAFFIC COUNT AT OK-A-BEH,2005,"28,008"
Bighorn Canyon NRA,BICA,National Recreation Area,Intermountain ,TRAFFIC COUNT AT OK-A-BEH,2006,"27,390"
Bighorn Canyon NRA,BICA,National Recreation Area,Intermountain ,TRAFFIC COUNT AT OK-A-BEH,2007,"29,032"
Bighorn Canyon NRA,BICA,National Recreation Area,Intermountain ,TRAFFIC COUNT AT OK-A-BEH,2008,"26,890"
Bighorn Canyon NRA,BICA,National Recreation Area,Intermountain ,TRAFFIC COUNT AT OK-A-BEH,2009,"18,058"
Bighorn Canyon NRA,BICA,National Recreation Area,Intermountain ,TRAFFIC COUNT AT SOUTH ENTRANCE,2000,"24,875"
Bighorn Canyon NRA,BICA,National Recreation Area,Intermountain ,TRAFFIC COUNT AT SOUTH ENTRANCE,2001,"24,425"
Bighorn Canyon NRA,BICA,National Recreation Area,Intermountain ,TRAFFIC COUNT AT SOUTH ENTRANCE,2002,"19,357"
Bighorn Canyon NRA,BICA,National Recreation Area,Intermountain ,TRAFFIC COUNT AT SOUTH ENTRANCE,2003,"33,562"
Bighorn Canyon NRA,BICA,National Recreation Area,Intermountain ,TRAFFIC COUNT AT SOUTH ENTRANCE,2004,"18,261"
Bighorn Canyon NRA,BICA,National Recreation Area,Intermountain ,TRAFFIC COUNT AT SOUTH ENTRANCE,2005,"19,239"
Bighorn Canyon NRA,BICA,National Recreation Area,Intermountain ,TRAFFIC COUNT AT SOUTH ENTRANCE,2006,"7,385"
Bighorn Canyon NRA,BICA,National Recreation Area,Intermountain ,TRAFFIC COUNT AT SOUTH ENTRANCE,2007,"17,301"
Bighorn Canyon NRA,BICA,National Recreation Area,Intermountain ,TRAFFIC COUNT AT SOUTH ENTRANCE,2008,"9,408"
Bighorn Canyon NRA,BICA,National Recreation Area,Intermountain ,TRAFFIC COUNT AT SOUTH ENTRANCE,2009,"31,304"
Bighorn Canyon NRA,BICA,National Recreation Area,Intermountain ,TRAFFIC COUNT AT THREE MILE RANCE,2000,"46,848"
Bighorn Canyon NRA,BICA,National Recreation Area,Intermountain ,TRAFFIC COUNT AT THREE MILE RANCE,2001,"50,852"
Bighorn Canyon NRA,BICA,National Recreation Area,Intermountain ,TRAFFIC COUNT AT THREE MILE RANCE,2002,"36,701"
Bighorn Canyon NRA,BICA,National Recreation Area,Intermountain ,TRAFFIC COUNT AT THREE MILE RANCE,2003,"30,353"
Bighorn Canyon NRA,BICA,National Recreation Area,Intermountain ,TRAFFIC COUNT AT THREE MILE RANCE,2004,"15,354"
Bighorn Canyon NRA,BICA,National Recreation Area,Intermountain ,TRAFFIC COUNT AT THREE MILE RANCE,2005,"31,840"
Bighorn Canyon NRA,BICA,National Recreation Area,Intermountain ,TRAFFIC COUNT AT THREE MILE RANCE,2006,"35,200"
Bighorn Canyon NRA,BICA,National Recreation Area,Intermountain ,TRAFFIC COUNT AT THREE MILE RANCE,2007,"44,405"
Bighorn Canyon NRA,BICA,National Recreation Area,Intermountain ,TRAFFIC COUNT AT THREE MILE RANCE,2008,"33,448"
Bighorn Canyon NRA,BICA,National Recreation Area,Intermountain ,TRAFFIC COUNT AT THREE MILE RANCE,2009,"35,666"
Black Canyon of the Gunnison NP,BLCA,National Park,Intermountain ,TRAFFIC COUNT AT NORTH RIM DRIVE COUNTER,2000,"13,024"
Black Canyon of the Gunnison NP,BLCA,National Park,Intermountain ,TRAFFIC COUNT AT NORTH RIM DRIVE COUNTER,2001,"10,829"
Black Canyon of the Gunnison NP,BLCA,National Park,Intermountain ,TRAFFIC COUNT AT NORTH RIM DRIVE COUNTER,2002,"14,215"
Black Canyon of the Gunnison NP,BLCA,National Park,Intermountain ,TRAFFIC COUNT AT NORTH RIM DRIVE COUNTER,2003,"8,582"
Black Canyon of the Gunnison NP,BLCA,National Park,Intermountain ,TRAFFIC COUNT AT NORTH RIM DRIVE COUNTER,2004,"16,640"
Black Canyon of the Gunnison NP,BLCA,National Park,Intermountain ,TRAFFIC COUNT AT NORTH RIM DRIVE COUNTER,2005,"13,639"
Black Canyon of the Gunnison NP,BLCA,National Park,Intermountain ,TRAFFIC COUNT AT NORTH RIM DRIVE COUNTER,2006,"13,110"
Black Canyon of the Gunnison NP,BLCA,National Park,Intermountain ,TRAFFIC COUNT AT NORTH RIM DRIVE COUNTER,2007,"16,229"
Black Canyon of the Gunnison NP,BLCA,National Park,Intermountain ,TRAFFIC COUNT AT NORTH RIM DRIVE COUNTER,2008,"7,965"
Black Canyon of the Gunnison NP,BLCA,National Park,Intermountain ,TRAFFIC COUNT AT NORTH RIM DRIVE COUNTER,2009,"12,359"
Black Canyon of the Gunnison NP,BLCA,National Park,Intermountain ,TRAFFIC COUNT AT SOUTH RIM DRIVE COUNTER,2000,"68,446"
Black Canyon of the Gunnison NP,BLCA,National Park,Intermountain ,TRAFFIC COUNT AT SOUTH RIM DRIVE COUNTER,2001,"65,514"
Black Canyon of the Gunnison NP,BLCA,National Park,Intermountain ,TRAFFIC COUNT AT SOUTH RIM DRIVE COUNTER,2002,"61,536"
Black Canyon of the Gunnison NP,BLCA,National Park,Intermountain ,TRAFFIC COUNT AT SOUTH RIM DRIVE COUNTER,2003,"61,716"
Black Canyon of the Gunnison NP,BLCA,National Park,Intermountain ,TRAFFIC COUNT AT SOUTH RIM DRIVE COUNTER,2004,"61,102"
Black Canyon of the Gunnison NP,BLCA,National Park,Intermountain ,TRAFFIC COUNT AT SOUTH RIM DRIVE COUNTER,2005,"64,306"
Black Canyon of the Gunnison NP,BLCA,National Park,Intermountain ,TRAFFIC COUNT AT SOUTH RIM DRIVE COUNTER,2006,"57,304"
Black Canyon of the Gunnison NP,BLCA,National Park,Intermountain ,TRAFFIC COUNT AT SOUTH RIM DRIVE COUNTER,2007,"79,326"
Black Canyon of the Gunnison NP,BLCA,National Park,Intermountain ,TRAFFIC COUNT AT SOUTH RIM DRIVE COUNTER,2008,"58,711"
Black Canyon of the Gunnison NP,BLCA,National Park,Intermountain ,TRAFFIC COUNT AT SOUTH RIM DRIVE COUNTER,2009,"61,036"
Blue Ridge PKWY,BLRI,National Parkway,Southeast ,TRAFFIC COUNT AT MP 112.2 (SR 24 LEFT),2000,"245,780"
Blue Ridge PKWY,BLRI,National Parkway,Southeast ,TRAFFIC COUNT AT MP 112.2 (SR 24 LEFT),2001,"239,417"
Blue Ridge PKWY,BLRI,National Parkway,Southeast ,TRAFFIC COUNT AT MP 112.2 (SR 24 LEFT),2002,"231,995"
Blue Ridge PKWY,BLRI,National Parkway,Southeast ,TRAFFIC COUNT AT MP 112.2 (SR 24 LEFT),2003,"178,348"
Blue Ridge PKWY,BLRI,National Parkway,Southeast ,TRAFFIC COUNT AT MP 112.2 (SR 24 LEFT),2004,"177,935"
Blue Ridge PKWY,BLRI,National Parkway,Southeast ,TRAFFIC COUNT AT MP 112.2 (SR 24 LEFT),2005,"157,354"
