NPS Traffic Count Query Builder,,,,,,
,,,,,,
Park,Unit Code,Park Type,Region,Traffic Counter,Year,Traffic Count
Black Canyon of the Gunnison NP,BLCA,National Park,Intermountain ,TRAFFIC COUNT AT NORTH RIM DRIVE COUNTER,2016,"17,902"
Black Canyon of the Gunnison NP,BLCA,National Park,Intermountain ,TRAFFIC COUNT AT NORTH RIM DRIVE COUNTER,2017,"12,345"
Black Canyon of the Gunnison NP,BLCA,National Park,Intermountain ,TRAFFIC COUNT AT NORTH RIM DRIVE COUNTER,2018,"9,160"
Black Canyon of the Gunnison NP,BLCA,National Park,Intermountain ,TRAFFIC COUNT AT NORTH RIM DRIVE COUNTER,2019,"6,634"
Black Canyon of the Gunnison NP,BLCA,National Park,Intermountain ,TRAFFIC COUNT AT SOUTH RIM DRIVE COUNTER,2010,"64,668"
Black Canyon of the Gunnison NP,BLCA,National Park,Intermountain ,TRAFFIC COUNT AT SOUTH RIM DRIVE COUNTER,2011,"58,371"
Black Canyon of the Gunnison NP,BLCA,National Park,Intermountain ,TRAFFIC COUNT AT SOUTH RIM DRIVE COUNTER,2012,"65,417"
Black Canyon of the Gunnison NP,BLCA,National Park,Intermountain ,TRAFFIC COUNT AT SOUTH RIM DRIVE COUNTER,2013,"62,560"
Black Canyon of the Gunnison NP,BLCA,National Park,Intermountain ,TRAFFIC COUNT AT SOUTH RIM DRIVE COUNTER,2014,"63,188"
Black Canyon of the Gunnison NP,BLCA,National Park,Intermountain ,TRAFFIC COUNT AT SOUTH RIM DRIVE COUNTER,2015,"73,646"
Black Canyon of the Gunnison NP,BLCA,National Park,Intermountain ,TRAFFIC COUNT AT SOUTH RIM DRIVE COUNTER,2016,"83,134"
Black Canyon of the Gunnison NP,BLCA,National Park,Intermountain ,TRAFFIC COUNT AT SOUTH RIM DRIVE COUNTER,2017,"113,373"
Black Canyon of the Gunnison NP,BLCA,National Park,Intermountain ,TRAFFIC COUNT AT SOUTH RIM DRIVE COUNTER,2018,"115,162"
Black Canyon of the Gunnison NP,BLCA,National Park,Intermountain ,TRAFFIC COUNT AT SOUTH RIM DRIVE COUNTER,2019,"164,483"
Blue Ridge PKWY,BLRI,National Parkway,Southeast ,TRAFFIC COUNT AT MP 112.2 (SR 24 LEFT),2010,"173,907"
Blue Ridge PKWY,BLRI,National Parkway,Southeast ,TRAFFIC COUNT AT MP 112.2 (SR 24 LEFT),2011,"198,332"
Blue Ridge PKWY,BLRI,National Parkway,Southeast ,TRAFFIC COUNT AT MP 112.2 (SR 24 LEFT),2012,"192,727"
Blue Ridge PKWY,BLRI,National Parkway,Southeast ,TRAFFIC COUNT AT MP 112.2 (SR 24 LEFT),2013,"168,518"
Blue Ridge PKWY,BLRI,National Parkway,Southeast ,TRAFFIC COUNT AT MP 112.2 (SR 24 LEFT),2014,"156,750"
Blue Ridge PKWY,BLRI,National Parkway,Southeast ,TRAFFIC COUNT AT MP 112.2 (SR 24 LEFT),2015,"184,745"
Blue Ridge PKWY,BLRI,National Parkway,Southeast ,TRAFFIC COUNT AT MP 112.2 (SR 24 LEFT),2016,"188,755"
Blue Ridge PKWY,BLRI,National Parkway,Southeast ,TRAFFIC COUNT AT MP 112.2 (SR 24 LEFT),2017,"187,604"
Blue Ridge PKWY,BLRI,National Parkway,Southeast ,TRAFFIC COUNT AT MP 112.2 (SR 24 LEFT),2018,"177,792"
Blue Ridge PKWY,BLRI,National Parkway,Southeast ,TRAFFIC COUNT AT MP 112.2 (SR 24 LEFT),2019,"181,116"
Blue Ridge PKWY,BLRI,National Parkway,Southeast ,TRAFFIC COUNT AT MP 121.3 (U.S. 220 LEFT),2010,"161,411"
Blue Ridge PKWY,BLRI,National Parkway,Southeast ,TRAFFIC COUNT AT MP 121.3 (U.S. 220 LEFT),2011,"183,790"
Blue Ridge PKWY,BLRI,National Parkway,Southeast ,TRAFFIC COUNT AT MP 121.3 (U.S. 220 LEFT),2012,"194,020"
Blue Ridge PKWY,BLRI,National Parkway,Southeast ,TRAFFIC COUNT AT MP 121.3 (U.S. 220 LEFT),2013,"172,588"
Blue Ridge PKWY,BLRI,National Parkway,Southeast ,TRAFFIC COUNT AT MP 121.3 (U.S. 220 LEFT),2014,"160,812"
Blue Ridge PKWY,BLRI,National Parkway,Southeast ,TRAFFIC COUNT AT MP 121.3 (U.S. 220 LEFT),2015,"178,451"
Blue Ridge PKWY,BLRI,National Parkway,Southeast ,TRAFFIC COUNT AT MP 121.3 (U.S. 220 LEFT),2016,"187,812"
Blue Ridge PKWY,BLRI,National Parkway,Southeast ,TRAFFIC COUNT AT MP 121.3 (U.S. 220 LEFT),2017,"201,088"
Blue Ridge PKWY,BLRI,National Parkway,Southeast ,TRAFFIC COUNT AT MP 121.3 (U.S. 220 LEFT),2018,"188,065"
Blue Ridge PKWY,BLRI,National Parkway,Southeast ,TRAFFIC COUNT AT MP 121.3 (U.S. 220 LEFT),2019,"189,070"
Blue Ridge PKWY,BLRI,National Parkway,Southeast ,TRAFFIC COUNT AT MP 121.5 (U.S. 220 RIGHT),2010,"212,902"
Blue Ridge PKWY,BLRI,National Parkway,Southeast ,TRAFFIC COUNT AT MP 121.5 (U.S. 220 RIGHT),2011,"227,978"
Blue Ridge PKWY,BLRI,National Parkway,Southeast ,TRAFFIC COUNT AT MP 121.5 (U.S. 220 RIGHT),2012,"266,467"
Blue Ridge PKWY,BLRI,National Parkway,Southeast ,TRAFFIC COUNT AT MP 121.5 (U.S. 220 RIGHT),2013,"203,519"
Blue Ridge PKWY,BLRI,National Parkway,Southeast ,TRAFFIC COUNT AT MP 121.5 (U.S. 220 RIGHT),2014,"200,306"
Blue Ridge PKWY,BLRI,National Parkway,Southeast ,TRAFFIC COUNT AT MP 121.5 (U.S. 220 RIGHT),2015,"221,407"
Blue Ridge PKWY,BLRI,National Parkway,Southeast ,TRAFFIC COUNT AT MP 121.5 (U.S. 220 RIGHT),2016,"228,178"
Blue Ridge PKWY,BLRI,National Parkway,Southeast ,TRAFFIC COUNT AT MP 121.5 (U.S. 220 RIGHT),2017,"229,665"
Blue Ridge PKWY,BLRI,National Parkway,Southeast ,TRAFFIC COUNT AT MP 121.5 (U.S. 220 RIGHT),2018,"199,791"
Blue Ridge PKWY,BLRI,National Parkway,Southeast ,TRAFFIC COUNT AT MP 121.5 (U.S. 220 RIGHT),2019,"212,251"
Blue Ridge PKWY,BLRI,National Parkway,Southeast ,TRAFFIC COUNT AT MP 199.4 (U.S. 52 LEFT),2010,"97,310"
Blue Ridge PKWY,BLRI,National Parkway,Southeast ,TRAFFIC COUNT AT MP 199.4 (U.S. 52 LEFT),2011,"100,367"
Blue Ridge PKWY,BLRI,National Parkway,Southeast ,TRAFFIC COUNT AT MP 199.4 (U.S. 52 LEFT),2012,"93,969"
Blue Ridge PKWY,BLRI,National Parkway,Southeast ,TRAFFIC COUNT AT MP 199.4 (U.S. 52 LEFT),2013,"82,420"
Blue Ridge PKWY,BLRI,National Parkway,Southeast ,TRAFFIC COUNT AT MP 199.4 (U.S. 52 LEFT),2014,"89,457"
Blue Ridge PKWY,BLRI,National Parkway,Southeast ,TRAFFIC COUNT AT MP 199.4 (U.S. 52 LEFT),2015,"86,244"
Blue Ridge PKWY,BLRI,National Parkway,Southeast ,TRAFFIC COUNT AT MP 199.4 (U.S. 52 LEFT),2016,"85,453"
Blue Ridge PKWY,BLRI,National Parkway,Southeast ,TRAFFIC COUNT AT MP 199.4 (U.S. 52 LEFT),2017,"97,204"
Blue Ridge PKWY,BLRI,National Parkway,Southeast ,TRAFFIC COUNT AT MP 199.4 (U.S. 52 LEFT),2018,"65,044"
Blue Ridge PKWY,BLRI,National Parkway,Southeast ,TRAFFIC COUNT AT MP 199.4 (U.S. 52 LEFT),2019,"75,724"
Blue Ridge PKWY,BLRI,National Parkway,Southeast ,TRAFFIC COUNT AT MP 2.2 (SOUTH OF ROCKFISH GAP),2010,"149,812"
Blue Ridge PKWY,BLRI,National Parkway,Southeast ,TRAFFIC COUNT AT MP 2.2 (SOUTH OF ROCKFISH GAP),2011,"146,602"
Blue Ridge PKWY,BLRI,National Parkway,Southeast ,TRAFFIC COUNT AT MP 2.2 (SOUTH OF ROCKFISH GAP),2012,"153,009"
Blue Ridge PKWY,BLRI,National Parkway,Southeast ,TRAFFIC COUNT AT MP 2.2 (SOUTH OF ROCKFISH GAP),2013,"146,132"
Blue Ridge PKWY,BLRI,National Parkway,Southeast ,TRAFFIC COUNT AT MP 2.2 (SOUTH OF ROCKFISH GAP),2014,"161,426"
Blue Ridge PKWY,BLRI,National Parkway,Southeast ,TRAFFIC COUNT AT MP 2.2 (SOUTH OF ROCKFISH GAP),2015,"181,349"
Blue Ridge PKWY,BLRI,National Parkway,Southeast ,TRAFFIC COUNT AT MP 2.2 (SOUTH OF ROCKFISH GAP),2016,"191,087"
Blue Ridge PKWY,BLRI,National Parkway,Southeast ,TRAFFIC COUNT AT MP 2.2 (SOUTH OF ROCKFISH GAP),2017,"206,477"
Blue Ridge PKWY,BLRI,National Parkway,Southeast ,TRAFFIC COUNT AT MP 2.2 (SOUTH OF ROCKFISH GAP),2018,"170,694"
Blue Ridge PKWY,BLRI,National Parkway,Southeast ,TRAFFIC COUNT AT MP 2.2 (SOUTH OF ROCKFISH GAP),2019,"186,734"
Blue Ridge PKWY,BLRI,National Parkway,Southeast ,TRAFFIC COUNT AT MP 229.6 (U.S. 21 AT ROARING GAP LEFT),2010,"64,027"
Blue Ridge PKWY,BLRI,National Parkway,Southeast ,TRAFFIC COUNT AT MP 229.6 (U.S. 21 AT ROARING GAP LEFT),2011,"64,750"
Blue Ridge PKWY,BLRI,National Parkway,Southeast ,TRAFFIC COUNT AT MP 229.6 (U.S. 21 AT ROARING GAP LEFT),2012,"58,996"
Blue Ridge PKWY,BLRI,National Parkway,Southeast ,TRAFFIC COUNT AT MP 229.6 (U.S. 21 AT ROARING GAP LEFT),2013,"48,409"
Blue Ridge PKWY,BLRI,National Parkway,Southeast ,TRAFFIC COUNT AT MP 229.6 (U.S. 21 AT ROARING GAP LEFT),2014,"51,585"
Blue Ridge PKWY,BLRI,National Parkway,Southeast ,TRAFFIC COUNT AT MP 229.6 (U.S. 21 AT ROARING GAP LEFT),2015,"52,036"
Blue Ridge PKWY,BLRI,National Parkway,Southeast ,TRAFFIC COUNT AT MP 229.6 (U.S. 21 AT ROARING GAP LEFT),2016,"42,395"
Blue Ridge PKWY,BLRI,National Parkway,Southeast ,TRAFFIC COUNT AT MP 229.6 (U.S. 21 AT ROARING GAP LEFT),2017,"46,977"
Blue Ridge PKWY,BLRI,National Parkway,Southeast ,TRAFFIC COUNT AT MP 229.6 (U.S. 21 AT ROARING GAP LEFT),2018,"41,985"
Blue Ridge PKWY,BLRI,National Parkway,Southeast ,TRAFFIC COUNT AT MP 229.6 (U.S. 21 AT ROARING GAP LEFT),2019,"46,780"
Blue Ridge PKWY,BLRI,National Parkway,Southeast ,TRAFFIC COUNT AT MP 291.8 (U.S. 221 & U.S. 321 RIGHT),2010,"316,551"
Blue Ridge PKWY,BLRI,National Parkway,Southeast ,TRAFFIC COUNT AT MP 291.8 (U.S. 221 & U.S. 321 RIGHT),2011,"295,285"
Blue Ridge PKWY,BLRI,National Parkway,Southeast ,TRAFFIC COUNT AT MP 291.8 (U.S. 221 & U.S. 321 RIGHT),2012,"320,042"
Blue Ridge PKWY,BLRI,National Parkway,Southeast ,TRAFFIC COUNT AT MP 291.8 (U.S. 221 & U.S. 321 RIGHT),2013,"240,785"
Blue Ridge PKWY,BLRI,National Parkway,Southeast ,TRAFFIC COUNT AT MP 291.8 (U.S. 221 & U.S. 321 RIGHT),2014,"247,479"
Blue Ridge PKWY,BLRI,National Parkway,Southeast ,TRAFFIC COUNT AT MP 291.8 (U.S. 221 & U.S. 321 RIGHT),2015,"240,282"
Blue Ridge PKWY,BLRI,National Parkway,Southeast ,TRAFFIC COUNT AT MP 291.8 (U.S. 221 & U.S. 321 RIGHT),2016,"198,126"
Blue Ridge PKWY,BLRI,National Parkway,Southeast ,TRAFFIC COUNT AT MP 291.8 (U.S. 221 & U.S. 321 RIGHT),2017,"234,501"
Blue Ridge PKWY,BLRI,National Parkway,Southeast ,TRAFFIC COUNT AT MP 291.8 (U.S. 221 & U.S. 321 RIGHT),2018,"234,257"
Blue Ridge PKWY,BLRI,National Parkway,Southeast ,TRAFFIC COUNT AT MP 291.8 (U.S. 221 & U.S. 321 RIGHT),2019,"230,923"
Blue Ridge PKWY,BLRI,National Parkway,Southeast ,TRAFFIC COUNT AT MP 330.9 (SR 222 AT GILLESPIE GAP RIGHT),2010,"217,673"
Blue Ridge PKWY,BLRI,National Parkway,Southeast ,TRAFFIC COUNT AT MP 330.9 (SR 222 AT GILLESPIE GAP RIGHT),2011,"226,611"
Blue Ridge PKWY,BLRI,National Parkway,Southeast ,TRAFFIC COUNT AT MP 330.9 (SR 222 AT GILLESPIE GAP RIGHT),2012,"227,418"
Blue Ridge PKWY,BLRI,National Parkway,Southeast ,TRAFFIC COUNT AT MP 330.9 (SR 222 AT GILLESPIE GAP RIGHT),2013,"176,146"
Blue Ridge PKWY,BLRI,National Parkway,Southeast ,TRAFFIC COUNT AT MP 330.9 (SR 222 AT GILLESPIE GAP RIGHT),2014,"237,501"
Blue Ridge PKWY,BLRI,National Parkway,Southeast ,TRAFFIC COUNT AT MP 330.9 (SR 222 AT GILLESPIE GAP RIGHT),2015,"232,751"
Blue Ridge PKWY,BLRI,National Parkway,Southeast ,TRAFFIC COUNT AT MP 330.9 (SR 222 AT GILLESPIE GAP RIGHT),2016,"240,214"
Blue Ridge PKWY,BLRI,National Parkway,Southeast ,TRAFFIC COUNT AT MP 330.9 (SR 222 AT GILLESPIE GAP RIGHT),2017,"238,445"
Blue Ridge PKWY,BLRI,National Parkway,Southeast ,TRAFFIC COUNT AT MP 330.9 (SR 222 AT GILLESPIE GAP RIGHT),2018,"256,140"
Blue Ridge PKWY,BLRI,National Parkway,Southeast ,TRAFFIC COUNT AT MP 330.9 (SR 222 AT GILLESPIE GAP RIGHT),2019,"237,745"
Blue Ridge PKWY,BLRI,National Parkway,Southeast ,TRAFFIC COUNT AT MP 382.5 (U.S. 70 RIGHT),2010,"374,391"
Blue Ridge PKWY,BLRI,National Parkway,Southeast ,TRAFFIC COUNT AT MP 382.5 (U.S. 70 RIGHT),2011,"402,355"
Blue Ridge PKWY,BLRI,National Parkway,Southeast ,TRAFFIC COUNT AT MP 382.5 (U.S. 70 RIGHT),2012,"393,075"
Blue Ridge PKWY,BLRI,National Parkway,Southeast ,TRAFFIC COUNT AT MP 382.5 (U.S. 70 RIGHT),2013,"373,800"
Blue Ridge PKWY,BLRI,National Parkway,Southeast ,TRAFFIC COUNT AT MP 382.5 (U.S. 70 RIGHT),2014,"379,292"
Blue Ridge PKWY,BLRI,National Parkway,Southeast ,TRAFFIC COUNT AT MP 382.5 (U.S. 70 RIGHT),2015,"425,895"
Blue Ridge PKWY,BLRI,National Parkway,Southeast ,TRAFFIC COUNT AT MP 382.5 (U.S. 70 RIGHT),2016,"428,511"
Blue Ridge PKWY,BLRI,National Parkway,Southeast ,TRAFFIC COUNT AT MP 382.5 (U.S. 70 RIGHT),2017,"449,877"
Blue Ridge PKWY,BLRI,National Parkway,Southeast ,TRAFFIC COUNT AT MP 382.5 (U.S. 70 RIGHT),2018,"403,508"
Blue Ridge PKWY,BLRI,National Parkway,Southeast ,TRAFFIC COUNT AT MP 382.5 (U.S. 70 RIGHT),2019,"417,341"
Blue Ridge PKWY,BLRI,National Parkway,Southeast ,TRAFFIC COUNT AT MP 384.7 (U.S. 74 RIGHT),2010,"356,625"
Blue Ridge PKWY,BLRI,National Parkway,Southeast ,TRAFFIC COUNT AT MP 384.7 (U.S. 74 RIGHT),2011,"405,153"
Blue Ridge PKWY,BLRI,National Parkway,Southeast ,TRAFFIC COUNT AT MP 384.7 (U.S. 74 RIGHT),2012,"354,154"
Blue Ridge PKWY,BLRI,National Parkway,Southeast ,TRAFFIC COUNT AT MP 384.7 (U.S. 74 RIGHT),2013,"321,882"
Blue Ridge PKWY,BLRI,National Parkway,Southeast ,TRAFFIC COUNT AT MP 384.7 (U.S. 74 RIGHT),2014,"336,253"
Blue Ridge PKWY,BLRI,National Parkway,Southeast ,TRAFFIC COUNT AT MP 384.7 (U.S. 74 RIGHT),2015,"384,578"
Blue Ridge PKWY,BLRI,National Parkway,Southeast ,TRAFFIC COUNT AT MP 384.7 (U.S. 74 RIGHT),2016,"378,653"
Blue Ridge PKWY,BLRI,National Parkway,Southeast ,TRAFFIC COUNT AT MP 384.7 (U.S. 74 RIGHT),2017,"428,168"
Blue Ridge PKWY,BLRI,National Parkway,Southeast ,TRAFFIC COUNT AT MP 384.7 (U.S. 74 RIGHT),2018,"416,851"
Blue Ridge PKWY,BLRI,National Parkway,Southeast ,TRAFFIC COUNT AT MP 384.7 (U.S. 74 RIGHT),2019,"397,681"
Blue Ridge PKWY,BLRI,National Parkway,Southeast ,TRAFFIC COUNT AT MP 388.7 (U.S. 25 RIGHT),2010,"708,019"
Blue Ridge PKWY,BLRI,National Parkway,Southeast ,TRAFFIC COUNT AT MP 388.7 (U.S. 25 RIGHT),2011,"833,058"
Blue Ridge PKWY,BLRI,National Parkway,Southeast ,TRAFFIC COUNT AT MP 388.7 (U.S. 25 RIGHT),2012,"828,181"
Blue Ridge PKWY,BLRI,National Parkway,Southeast ,TRAFFIC COUNT AT MP 388.7 (U.S. 25 RIGHT),2013,"781,600"
Blue Ridge PKWY,BLRI,National Parkway,Southeast ,TRAFFIC COUNT AT MP 388.7 (U.S. 25 RIGHT),2014,"781,012"
Blue Ridge PKWY,BLRI,National Parkway,Southeast ,TRAFFIC COUNT AT MP 388.7 (U.S. 25 RIGHT),2015,"862,145"
Blue Ridge PKWY,BLRI,National Parkway,Southeast ,TRAFFIC COUNT AT MP 388.7 (U.S. 25 RIGHT),2016,"865,850"
Blue Ridge PKWY,BLRI,National Parkway,Southeast ,TRAFFIC COUNT AT MP 388.7 (U.S. 25 RIGHT),2017,"929,889"
Blue Ridge PKWY,BLRI,National Parkway,Southeast ,TRAFFIC COUNT AT MP 388.7 (U.S. 25 RIGHT),2018,"803,605"
Blue Ridge PKWY,BLRI,National Parkway,Southeast ,TRAFFIC COUNT AT MP 388.7 (U.S. 25 RIGHT),2019,"851,530"
Blue Ridge PKWY,BLRI,National Parkway,Southeast ,TRAFFIC COUNT AT MP 388.9 (U.S. 25 LEFT),2010,"199,746"
Blue Ridge PKWY,BLRI,National Parkway,Southeast ,TRAFFIC COUNT AT MP 388.9 (U.S. 25 LEFT),2011,"215,286"
Blue Ridge PKWY,BLRI,National Parkway,Southeast ,TRAFFIC COUNT AT MP 388.9 (U.S. 25 LEFT),2012,"209,648"
Blue Ridge PKWY,BLRI,National Parkway,Southeast ,TRAFFIC COUNT AT MP 388.9 (U.S. 25 LEFT),2013,"191,297"
Blue Ridge PKWY,BLRI,National Parkway,Southeast ,TRAFFIC COUNT AT MP 388.9 (U.S. 25 LEFT),2014,"207,782"
Blue Ridge PKWY,BLRI,National Parkway,Southeast ,TRAFFIC COUNT AT MP 388.9 (U.S. 25 LEFT),2015,"233,569"
Blue Ridge PKWY,BLRI,National Parkway,Southeast ,TRAFFIC COUNT AT MP 388.9 (U.S. 25 LEFT),2016,"249,623"
Blue Ridge PKWY,BLRI,National Parkway,Southeast ,TRAFFIC COUNT AT MP 388.9 (U.S. 25 LEFT),2017,"214,706"
Blue Ridge PKWY,BLRI,National Parkway,Southeast ,TRAFFIC COUNT AT MP 388.9 (U.S. 25 LEFT),2018,"246,628"
Blue Ridge PKWY,BLRI,National Parkway,Southeast ,TRAFFIC COUNT AT MP 388.9 (U.S. 25 LEFT),2019,"243,748"
Blue Ridge PKWY,BLRI,National Parkway,Southeast ,TRAFFIC COUNT AT MP 443.2 (U.S. 23-74 BALSAM GAP RIGHT),2010,"74,855"
Blue Ridge PKWY,BLRI,National Parkway,Southeast ,TRAFFIC COUNT AT MP 443.2 (U.S. 23-74 BALSAM GAP RIGHT),2011,"80,127"
Blue Ridge PKWY,BLRI,National Parkway,Southeast ,TRAFFIC COUNT AT MP 443.2 (U.S. 23-74 BALSAM GAP RIGHT),2012,"85,839"
Blue Ridge PKWY,BLRI,National Parkway,Southeast ,TRAFFIC COUNT AT MP 443.2 (U.S. 23-74 BALSAM GAP RIGHT),2013,"77,684"
Blue Ridge PKWY,BLRI,National Parkway,Southeast ,TRAFFIC COUNT AT MP 443.2 (U.S. 23-74 BALSAM GAP RIGHT),2014,"69,703"
Blue Ridge PKWY,BLRI,National Parkway,Southeast ,TRAFFIC COUNT AT MP 443.2 (U.S. 23-74 BALSAM GAP RIGHT),2015,"78,455"
Blue Ridge PKWY,BLRI,National Parkway,Southeast ,TRAFFIC COUNT AT MP 443.2 (U.S. 23-74 BALSAM GAP RIGHT),2016,"99,369"
Blue Ridge PKWY,BLRI,National Parkway,Southeast ,TRAFFIC COUNT AT MP 443.2 (U.S. 23-74 BALSAM GAP RIGHT),2017,"101,487"
Blue Ridge PKWY,BLRI,National Parkway,Southeast ,TRAFFIC COUNT AT MP 443.2 (U.S. 23-74 BALSAM GAP RIGHT),2018,"82,283"
Blue Ridge PKWY,BLRI,National Parkway,Southeast ,TRAFFIC COUNT AT MP 443.2 (U.S. 23-74 BALSAM GAP RIGHT),2019,"91,627"
Blue Ridge PKWY,BLRI,National Parkway,Southeast ,TRAFFIC COUNT AT MP 61.6 (STATE ROUTE 130 RIGHT),2010,"82,917"
Blue Ridge PKWY,BLRI,National Parkway,Southeast ,TRAFFIC COUNT AT MP 61.6 (STATE ROUTE 130 RIGHT),2011,"86,863"
Blue Ridge PKWY,BLRI,National Parkway,Southeast ,TRAFFIC COUNT AT MP 61.6 (STATE ROUTE 130 RIGHT),2012,"73,552"
Blue Ridge PKWY,BLRI,National Parkway,Southeast ,TRAFFIC COUNT AT MP 61.6 (STATE ROUTE 130 RIGHT),2013,"61,476"
Blue Ridge PKWY,BLRI,National Parkway,Southeast ,TRAFFIC COUNT AT MP 61.6 (STATE ROUTE 130 RIGHT),2014,"73,523"
Blue Ridge PKWY,BLRI,National Parkway,Southeast ,TRAFFIC COUNT AT MP 61.6 (STATE ROUTE 130 RIGHT),2015,"77,180"
Blue Ridge PKWY,BLRI,National Parkway,Southeast ,TRAFFIC COUNT AT MP 61.6 (STATE ROUTE 130 RIGHT),2016,"75,344"
Blue Ridge PKWY,BLRI,National Parkway,Southeast ,TRAFFIC COUNT AT MP 61.6 (STATE ROUTE 130 RIGHT),2017,"83,013"
Blue Ridge PKWY,BLRI,National Parkway,Southeast ,TRAFFIC COUNT AT MP 61.6 (STATE ROUTE 130 RIGHT),2018,"80,545"
Blue Ridge PKWY,BLRI,National Parkway,Southeast ,TRAFFIC COUNT AT MP 61.6 (STATE ROUTE 130 RIGHT),2019,"75,297"
Blue Ridge PKWY,BLRI,National Parkway,Southeast ,TRAFFIC COUNT AT MP 85.9 (SR 43 PEAKS OF OTTER RIGHT),2010,"141,913"
Blue Ridge PKWY,BLRI,National Parkway,Southeast ,TRAFFIC COUNT AT MP 85.9 (SR 43 PEAKS OF OTTER RIGHT),2011,"134,032"
Blue Ridge PKWY,BLRI,National Parkway,Southeast ,TRAFFIC COUNT AT MP 85.9 (SR 43 PEAKS OF OTTER RIGHT),2012,"126,005"
Blue Ridge PKWY,BLRI,National Parkway,Southeast ,TRAFFIC COUNT AT MP 85.9 (SR 43 PEAKS OF OTTER RIGHT),2013,"110,468"
Blue Ridge PKWY,BLRI,National Parkway,Southeast ,TRAFFIC COUNT AT MP 85.9 (SR 43 PEAKS OF OTTER RIGHT),2014,"129,972"
Blue Ridge PKWY,BLRI,National Parkway,Southeast ,TRAFFIC COUNT AT MP 85.9 (SR 43 PEAKS OF OTTER RIGHT),2015,"136,669"
Blue Ridge PKWY,BLRI,National Parkway,Southeast ,TRAFFIC COUNT AT MP 85.9 (SR 43 PEAKS OF OTTER RIGHT),2016,"140,423"
Blue Ridge PKWY,BLRI,National Parkway,Southeast ,TRAFFIC COUNT AT MP 85.9 (SR 43 PEAKS OF OTTER RIGHT),2017,"147,542"
Blue Ridge PKWY,BLRI,National Parkway,Southeast ,TRAFFIC COUNT AT MP 85.9 (SR 43 PEAKS OF OTTER RIGHT),2018,"134,200"
Blue Ridge PKWY,BLRI,National Parkway,Southeast ,TRAFFIC COUNT AT MP 85.9 (SR 43 PEAKS OF OTTER RIGHT),2019,"133,752"
Booker T. Washington NM,BOWA,National Monument,Northeast ,TRAFFIC COUNT AT EMPLOYEE LOT,2010,0
Booker T. Washington NM,BOWA,National Monument,Northeast ,TRAFFIC COUNT AT EMPLOYEE LOT,2011,0
Booker T. Washington NM,BOWA,National Monument,Northeast ,TRAFFIC COUNT AT EMPLOYEE LOT,2012,0
Booker T. Washington NM,BOWA,National Monument,Northeast ,TRAFFIC COUNT AT EMPLOYEE LOT,2013,0
Booker T. Washington NM,BOWA,National Monument,Northeast ,TRAFFIC COUNT AT EMPLOYEE LOT,2014,785
Booker T. Washington NM,BOWA,National Monument,Northeast ,TRAFFIC COUNT AT EMPLOYEE LOT,2015,"2,699"
Booker T. Washington NM,BOWA,National Monument,Northeast ,TRAFFIC COUNT AT EMPLOYEE LOT,2016,"5,447"
Booker T. Washington NM,BOWA,National Monument,Northeast ,TRAFFIC COUNT AT EMPLOYEE LOT,2017,"5,359"
Booker T. Washington NM,BOWA,National Monument,Northeast ,TRAFFIC COUNT AT EMPLOYEE LOT,2018,"4,464"
Booker T. Washington NM,BOWA,National Monument,Northeast ,TRAFFIC COUNT AT EMPLOYEE LOT,2019,"4,641"
Booker T. Washington NM,BOWA,National Monument,Northeast ,TRAFFIC COUNT AT MAIN ENTRANCE,2010,"6,372"
Booker T. Washington NM,BOWA,National Monument,Northeast ,TRAFFIC COUNT AT MAIN ENTRANCE,2011,"6,822"
Booker T. Washington NM,BOWA,National Monument,Northeast ,TRAFFIC COUNT AT MAIN ENTRANCE,2012,"6,836"
Booker T. Washington NM,BOWA,National Monument,Northeast ,TRAFFIC COUNT AT MAIN ENTRANCE,2013,"6,303"
Booker T. Washington NM,BOWA,National Monument,Northeast ,TRAFFIC COUNT AT MAIN ENTRANCE,2014,"7,632"
Booker T. Washington NM,BOWA,National Monument,Northeast ,TRAFFIC COUNT AT MAIN ENTRANCE,2015,"8,489"
Booker T. Washington NM,BOWA,National Monument,Northeast ,TRAFFIC COUNT AT MAIN ENTRANCE,2016,"7,476"
Booker T. Washington NM,BOWA,National Monument,Northeast ,TRAFFIC COUNT AT MAIN ENTRANCE,2017,"8,181"
Booker T. Washington NM,BOWA,National Monument,Northeast ,TRAFFIC COUNT AT MAIN ENTRANCE,2018,"7,057"
Booker T. Washington NM,BOWA,National Monument,Northeast ,TRAFFIC COUNT AT MAIN ENTRANCE,2019,"8,078"
Bryce Canyon NP,BRCA,National Park,Intermountain ,TRAFFIC COUNT AT ENTRANCE STATION,2010,"436,500"
Bryce Canyon NP,BRCA,National Park,Intermountain ,TRAFFIC COUNT AT ENTRANCE STATION,2011,"434,670"
Bryce Canyon NP,BRCA,National Park,Intermountain ,TRAFFIC COUNT AT ENTRANCE STATION,2012,"462,399"
Bryce Canyon NP,BRCA,National Park,Intermountain ,TRAFFIC COUNT AT ENTRANCE STATION,2013,"449,127"
Bryce Canyon NP,BRCA,National Park,Intermountain ,TRAFFIC COUNT AT ENTRANCE STATION,2014,"494,852"
Bryce Canyon NP,BRCA,National Park,Intermountain ,TRAFFIC COUNT AT ENTRANCE STATION,2015,"573,837"
Bryce Canyon NP,BRCA,National Park,Intermountain ,TRAFFIC COUNT AT ENTRANCE STATION,2016,"625,828"
