,0,1,2,3,4
0,-0.7863766899226189,0.033644345557212504,-0.2826993220694793,-0.2517468917765384,-0.16778860604681856
1,0.32175235318842743,-1.4523142498863344,1.4840842479175587,-0.1923157619501572,-0.16778860604681856
2,-0.7863766899226189,-1.4523142498863344,-0.3707600039938174,-0.25213797599327675,-0.16778860604681856
3,-0.047623994515254675,-1.4523142498863344,-0.41122270998823607,-0.25216659875293385,-0.16778860604681856
4,-0.047623994515254675,-1.155122530797625,-0.428848742805913,-0.24843781050807381,-0.16778860604681856
5,2.661135888645081,-0.5607390926202063,-0.43806462528011164,-0.21476988396211757,-0.16778860604681856
6,-0.047623994515254675,0.33083606464592186,-0.4355924408236691,-0.25049506373626346,-0.16778860604681856
7,-1.0326275883917404,-1.4523142498863344,-0.35398818464401616,-0.2506007984300118,-0.16778860604681856
8,-1.0326275883917404,0.9252195028233406,-0.4376974806328445,-0.2515906800473317,-0.16778860604681856
9,0.8142541501266704,0.33083606464592186,0.37219131017914237,-0.17540247936366823,-0.16778860604681856
10,-1.0326275883917404,0.6280277837346312,-0.35441054046653275,-0.251538215150849,-0.16778860604681856
11,0.07550145471930604,-0.5607390926202063,-0.43791961363065657,0.3138464368239056,-0.16778860604681856
12,0.07550145471930604,-0.5607390926202063,-0.43791961363065657,-0.08487449561017836,-0.16778860604681856
13,-1.0326275883917404,0.033644345557212504,-0.4000991638364487,-0.25214668355629133,-0.16778860604681856
14,-1.2788784868608618,0.6280277837346312,-0.2395787194579776,-0.24815760747190754,-0.16778860604681856
15,-0.7863766899226189,0.6280277837346312,-0.2996054812655013,-0.2500028181256794,-0.16778860604681856
16,-0.4170003422189368,1.22241122191205,-0.32680223494454885,-0.1675580138976538,-0.16778860604681856
17,1.6761322947685953,-1.7495059689750436,-0.24061274684382433,0.04589324664931694,12.501400387515694
18,0.32175235318842743,0.9252195028233406,0.1386464973798605,-0.15865343312328176,-0.16778860604681856
19,2.4148849901759597,0.6280277837346312,-0.14413662076123218,-0.2521461469557694,-0.16778860604681856
20,-0.2938748929843761,0.33083606464592186,-0.40949862607131315,-0.2512432068184647,-0.16778860604681856
21,1.799257744003156,-1.7495059689750436,0.9096072841163417,-0.20178600504288313,0.8067643934579901
22,-0.047623994515254675,0.9252195028233406,-0.40224595108812256,-0.2517787219438606,-0.16778860604681856
23,0.32175235318842743,-1.155122530797625,0.2135345049517048,0.043869262653485466,-0.16778860604681856
24,-0.047623994515254675,0.9252195028233406,-0.2791706125285345,-0.21109675582593887,-0.16778860604681856
25,0.6911287008921095,-0.5607390926202063,-0.43700570817559975,3.0374271192941493,-0.16778860604681856
26,-1.0326275883917404,0.9252195028233406,-0.41643537592444846,-0.2511931688197969,-0.16778860604681856
27,-0.047623994515254675,0.6280277837346312,-0.43647427948589085,-0.25216661094840026,-0.16778860604681856
28,0.32175235318842743,0.33083606464592186,-0.2270891027131171,0.7248878148046856,-0.16778860604681856
29,0.8142541501266704,-1.155122530797625,-0.2533630829522414,-0.10546019899579442,0.8067643934579901
30,0.6911287008921095,0.6280277837346312,0.07252201209112524,-0.07397822443502047,-0.16778860604681856
31,0.6911287008921095,0.6280277837346312,0.07252201209112524,0.4484055910482607,-0.16778860604681856
32,-1.2788784868608618,-1.155122530797625,-0.40766312594594495,-0.2509845409759731,-0.16778860604681856
33,0.32175235318842743,0.6280277837346312,-0.14313497421380963,-0.04122068945634364,-0.16778860604681856
34,1.306755947064913,0.033644345557212504,0.01245978206265206,-0.1013066060695808,0.8067643934579901
35,0.6911287008921095,0.33083606464592186,-0.36230051502619315,-0.11420951928733947,-0.16778860604681856
36,0.32175235318842743,0.9252195028233406,-0.28180777064313667,-0.21462958731657197,-0.16778860604681856
37,2.168634091706838,0.6280277837346312,10.069808643758408,-0.1272880228304255,0.8067643934579901
38,1.4298813962994739,0.033644345557212504,-0.4161108116672919,-0.24691137715071337,-0.16778860604681856
39,-1.0326275883917404,-1.4523142498863344,-0.2420868545283252,-0.2521663060617401,-0.16778860604681856
40,0.8142541501266704,-1.4523142498863344,-0.4323099808858943,-0.2494465707073917,-0.16778860604681856
41,-0.7863766899226189,-1.4523142498863344,0.9203509561260221,-0.25211358506046283,-0.16778860604681856
42,-0.047623994515254675,0.6280277837346312,-0.42406698798368214,-0.25187554175166543,-0.16778860604681856
43,0.32175235318842743,0.9252195028233406,0.35590249226940174,-0.2084644741611948,-0.16778860604681856
44,-0.7863766899226189,0.33083606464592186,-0.43129876017358837,-0.25216318402233995,-0.16778860604681856
45,1.1836304978303525,0.33083606464592186,0.235381233413225,-0.13716216757508345,-0.16778860604681856
46,-0.047623994515254675,-0.2635473735314969,-0.40913421149097623,-0.22897677303450736,-0.16778860604681856
47,-0.047623994515254675,1.5196029410007594,0.23925694135716072,-0.25197197130454524,-0.16778860604681856
48,-0.047623994515254675,0.9252195028233406,-0.027155984219479953,-0.1499202352383267,-0.16778860604681856
49,-0.047623994515254675,-1.4523142498863344,1.4996034682080088,-0.2521658060476174,-0.16778860604681856
50,1.799257744003156,-1.4523142498863344,2.4211450110653283,-0.1990053777247648,-0.16778860604681856
51,-0.047623994515254675,0.9252195028233406,-0.36715059589200255,-0.2515907898065294,-0.16778860604681856
52,1.799257744003156,0.6280277837346312,0.9893461838666049,-0.21515299234382576,-0.16778860604681856
53,-0.047623994515254675,-0.5607390926202063,-0.43375718409208364,0.5394360036267845,-0.16778860604681856
