,Att Chg,Visitors Scaled,Area Scaled,cei_pct_area,RONI,Region_Northeast,Region_Northern Rockies and Plains,Region_Northwest,Region_Ohio Valley,Region_South,Region_Southeast,Region_Southwest,Region_Upper Midwest,Region_West
105,0,0.08328595150756118,0.07121954114819438,0.36219999999999997,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106,0,0.07982594840620531,0.07121954114819438,0.11699999999999999,0.3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107,0,0.07594995970779465,0.07121954114819438,0.193,1.3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
108,0,0.07235826196401693,0.07121954114819438,0.3454,-0.9,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
109,0,0.06854448397872888,0.07121954114819438,0.11939999999999999,-0.2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
110,1,0.0721000980966205,0.07121954114819438,0.3398,2.2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
111,0,0.06711504985189472,0.07121954114819438,0.316,-1.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
112,1,0.07808637869249888,0.07121954114819438,0.08439999999999999,-1.7,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
113,0,0.06746924841832264,0.07121954114819438,0.24420000000000003,-0.6,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
114,0,0.06418069550023768,0.07121954114819438,0.128,-0.1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
115,0,0.061506976497202145,0.07121954114819438,0.1298,0.9,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
116,1,0.06609658774591591,0.07121954114819438,0.1152,0.3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
117,0,0.06419820771006107,0.07121954114819438,0.195,0.6,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
118,0,0.059323881824218654,0.07121954114819438,0.36939999999999995,-0.9,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
119,1,0.06260996326107852,0.07121954114819438,0.3518,0.6,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
120,0,0.059720448640219276,0.07121954114819438,0.109,-1.6,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
121,1,0.06594745150741996,0.07121954114819438,0.1474,-0.9,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122,1,0.0690445705511855,0.07121954114819438,0.2696,1.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123,0,0.0614862866686608,0.07121954114819438,0.1832,-1.4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
124,1,0.06238060980339155,0.07121954114819438,0.49,-0.8,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
125,1,0.06301373267950651,0.07121954114819438,0.1804,-0.6,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
126,0,0.06129937207429583,0.07121954114819438,0.12960000000000002,-0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
127,1,0.06986199531294178,0.07121954114819438,0.41600000000000004,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
128,1,0.07034986570677161,0.07121954114819438,0.445,2.2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
129,1,0.07444984121792335,0.07121954114819438,0.1528,-0.7,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130,0,0.07124517743399239,0.07121954114819438,0.1646,-1.1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
131,0,0.06856580933101382,0.07121954114819438,0.4546,0.6,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
132,0,0.06474800636201636,0.07121954114819438,0.1184,0.1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
133,1,0.08644718783568012,0.07121954114819438,0.3624,-1.2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
134,0,0.07109455830676138,0.07121954114819438,0.16899999999999998,-1.2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
135,1,0.07389022725481706,0.07121954114819438,0.2036,-0.8,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
136,1,0.07726874208949473,0.07121954114819438,0.4428,1.2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
137,1,0.08045455200236584,0.07121954114819438,0.3396,-1.1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
138,0,0.012287357286082002,0.23505698514771678,0.1152,0.6,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
139,0,0.011815939895836246,0.23505698514771678,0.1084,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
140,1,0.012720643251712313,0.23505698514771678,0.0484,0.1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
141,0,0.011646043215049653,0.23505698514771678,0.32020000000000004,2.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
142,1,0.011839454274349103,0.23505698514771678,0.052199999999999996,-0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
143,1,0.013278562484835697,0.23505698514771678,0.18960000000000002,-0.8,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
144,1,0.014166671609629117,0.23505698514771678,0.1454,-0.3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
145,1,0.016094356351438417,0.23505698514771678,0.1562,1.6,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
146,1,0.016918701260624898,0.23505698514771678,0.1286,0.7,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
147,1,0.019893870359370316,0.23505698514771678,0.2228,-1.7,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
148,0,0.01817442556421092,0.23505698514771678,0.0902,0.2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
149,1,0.020934858251371955,0.23505698514771678,0.2052,0.6,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
150,0,0.020798220646499943,0.23505698514771678,0.22399999999999998,2.3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
151,1,0.02315474268773442,0.23505698514771678,0.2568,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
152,1,0.02333198319844695,0.23505698514771678,0.0712,0.3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
153,0,0.020863538364591216,0.23505698514771678,0.10859999999999999,1.3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
154,0,0.019733294693489722,0.23505698514771678,0.14300000000000002,-0.9,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
155,1,0.021599474859669295,0.23505698514771678,0.1998,-0.2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
156,1,0.02389865853648203,0.23505698514771678,0.3478,2.2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
157,0,0.02313652434041815,0.23505698514771678,0.24739999999999998,-1.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
158,0,0.018523398713191523,0.23505698514771678,0.15560000000000002,-1.7,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
159,1,0.023226768712008038,0.23505698514771678,0.13140000000000002,-0.6,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
