,Att Chg,Visitors Scaled,Area Scaled,cei_pct_area,RONI,Region_Northeast,Region_Northern Rockies and Plains,Region_Northwest,Region_Ohio Valley,Region_South,Region_Southeast,Region_Southwest,Region_Upper Midwest,Region_West
2251,0,0.0019874973168786223,0.026086078894792638,0.0492,0.6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2252,1,0.00221672200742529,0.026086078894792638,0.20559999999999998,-0.9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2253,0,0.0021579804200597664,0.026086078894792638,0.4142,0.6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2254,1,0.0025263299227879375,0.026086078894792638,0.0894,-1.6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2255,1,0.002768362929376712,0.026086078894792638,0.1226,-0.9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2256,0,0.0026517630867864996,0.026086078894792638,0.16519999999999999,1.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2257,1,0.002805021213221362,0.026086078894792638,0.2632,-1.4,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2258,1,0.0028381461685026725,0.026086078894792638,0.3148,-0.8,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2259,0,0.0026557380814202568,0.026086078894792638,0.3456,-0.6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2260,0,0.0025806548494492865,0.026086078894792638,0.1352,-0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2261,0,0.0025492965584496463,0.026086078894792638,0.327,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2262,1,0.004704626982086907,0.026086078894792638,0.41659999999999997,2.2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2263,0,0.004527077221779084,0.026086078894792638,0.4192,-0.7,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2264,0,0.0036455117452258105,0.026086078894792638,0.46740000000000004,-1.1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2265,0,0.0035421618847481223,0.026086078894792638,0.43560000000000004,0.6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2266,0,0.0010383569315514758,0.026086078894792638,0.5197999999999999,0.1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2267,1,0.0017520893013461098,0.026086078894792638,0.2394,-1.2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2268,1,0.0021292721254826306,0.026086078894792638,0.1716,-1.2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2269,1,0.002542671567393384,0.026086078894792638,0.36060000000000003,-0.8,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2270,0,0.002004280627554486,0.026086078894792638,0.5506,1.2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2271,1,0.0021685804057497856,0.026086078894792638,0.1476,-1.1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2272,1,0.005076951479448836,0.0071268836413861504,0.1168,0.3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2273,0,0.004559318844919559,0.0071268836413861504,0.0492,0.6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2274,1,0.005010701568886215,0.0071268836413861504,0.20559999999999998,-0.9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2275,1,0.006485866244080571,0.0071268836413861504,0.4142,0.6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2276,1,0.022229494990181762,0.0071268836413861504,0.0894,-1.6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2277,1,0.02580080683557744,0.0071268836413861504,0.1226,-0.9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2278,1,0.026865222065283544,0.0071268836413861504,0.16519999999999999,1.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2279,0,0.007174423647861409,0.0071268836413861504,0.2632,-1.4,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2280,1,0.010474552526020756,0.0071268836413861504,0.3148,-0.8,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2281,0,0.00852459682512762,0.0071268836413861504,0.3456,-0.6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2282,1,0.010740877166482492,0.0071268836413861504,0.1352,-0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2283,0,0.010009036487800741,0.0071268836413861504,0.327,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2284,1,0.013750389770307143,0.0071268836413861504,0.41659999999999997,2.2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2285,1,0.01736719322095582,0.0071268836413861504,0.4192,-0.7,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2286,0,0.011849459003230346,0.0071268836413861504,0.46740000000000004,-1.1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2287,1,0.013292823721354643,0.0071268836413861504,0.43560000000000004,0.6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
