,Att Chg,Visitors Scaled,Area Scaled,cei_pct_area,RONI,Region_Northeast,Region_Northern Rockies and Plains,Region_Northwest,Region_Ohio Valley,Region_South,Region_Southeast,Region_Southwest,Region_Upper Midwest,Region_West
38,0,0.002946255208535628,0.004375012670978808,0.1298,0.9,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,0,0.002765120316764633,0.004375012670978808,0.1152,0.3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,0,0.002578903484142348,0.004375012670978808,0.195,0.6,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,0,0.0024540329375106404,0.004375012670978808,0.36939999999999995,-0.9,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,0,0.0023589280444364907,0.004375012670978808,0.3518,0.6,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,0,0.002255111252760129,0.004375012670978808,0.109,-1.6,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,1,0.0023039341845100263,0.004375012670978808,0.1474,-0.9,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45,0,0.0022703570753140005,0.004375012670978808,0.2696,1.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46,0,0.002108460959622891,0.004375012670978808,0.1832,-1.4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47,1,0.002146031022344931,0.004375012670978808,0.49,-0.8,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48,0,0.0019064538107840963,0.004375012670978808,0.1804,-0.6,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,1,0.0022578337210733203,0.004375012670978808,0.12960000000000002,-0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50,1,0.002407387980411296,0.004375012670978808,0.41600000000000004,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51,1,0.002823199640779381,0.004375012670978808,0.445,2.2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52,1,0.00581482932120153,0.004375012670978808,0.1528,-0.7,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,0,0.0029471626979733585,0.004375012670978808,0.1646,-1.1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54,1,0.0030232103128551686,0.004375012670978808,0.4546,0.6,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55,0,0.0015830245751769696,0.004375012670978808,0.1184,0.1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56,1,0.0033148774181417304,0.004375012670978808,0.3624,-1.2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57,0,0.0029687609465913426,0.004375012670978808,0.16899999999999998,-1.2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58,0,0.0028244701259922036,0.004375012670978808,0.2036,-0.8,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59,1,0.0035201515289563544,0.004375012670978808,0.4428,1.2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60,0,0.0030540649537380035,0.004375012670978808,0.3396,-1.1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61,1,0.00040129182936439803,0.0019614997110837993,0.1152,0.6,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
62,1,0.00043269096390987104,0.0019614997110837993,0.1084,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
63,1,0.00043523193433551624,0.0019614997110837993,0.0484,0.1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
64,0,0.0003482944462009407,0.0019614997110837993,0.32020000000000004,2.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
65,1,0.0004085517448662415,0.0019614997110837993,0.052199999999999996,-0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
66,0,0.0003992953526013911,0.0019614997110837993,0.18960000000000002,-0.8,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
67,1,0.00039965834837648326,0.0019614997110837993,0.1454,-0.3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
68,1,0.0004526557315399406,0.0019614997110837993,0.1562,1.6,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
69,0,0.0003884054793486259,0.0019614997110837993,0.1286,0.7,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
70,1,0.0006973148839520657,0.0019614997110837993,0.2228,-1.7,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
71,0,0.0006203597796325249,0.0019614997110837993,0.0902,0.2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
72,1,0.0006918699473256831,0.0019614997110837993,0.2052,0.6,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
