,Visitors Scaled,Area Scaled,cei_pct_area,RONI
2374,0.038730017368157774,0.015398883858127169,0.5376,-1.2
3709,0.015798767196919434,0.0640255996483016,0.19039999999999999,0.7
190,0.040815665067124016,0.050748850269539736,0.1782,-0.3
1813,0.034227755327313085,0.118549935358491,0.295,-0.2
545,0.020324967298772704,0.00783147405774708,0.1476,-1.1
2058,0.0021030892950403444,0.01817263385297442,0.07780000000000001,0.6
596,0.07194326495945218,0.009566787832424364,0.078,-0.5
3433,0.07206133114826148,0.13551952962217376,0.4886,0.1
1806,0.035500991840722494,0.13551952962217376,0.6344,-0.9
3735,0.01688798427968468,0.0640255996483016,0.444,-0.5
1046,0.17901348072964904,0.09096544967859242,0.24420000000000003,-0.6
501,0.022543580687647988,0.07321993726071716,0.7173999999999999,-1.2
3649,0.1176612189571366,0.0588121943567271,0.5197999999999999,0.1
3583,0.08798847414138623,0.13551952962217376,0.15539999999999998,0.6
2954,0.038393684080299695,0.06495476972097802,0.099,-1.6
1683,0.07705344076791605,0.006976116286736587,0.16899999999999998,-1.2
507,0.0014343064755350191,0.00783147405774708,0.0236,1.6
3885,0.17584814880407143,0.2234928701139527,0.1016,0.6
964,0.18667761462235627,0.09096544967859242,0.29960000000000003,0.0
2922,0.17180127483238414,0.27081697687045847,0.1818,-1.2
839,0.24150438920942824,5.6575348319585556e-05,0.11720000000000001,-0.2
3483,0.07302400839230287,0.13551952962217376,0.001,0.3
1036,0.1892466134351979,0.09096544967859242,0.316,-1.5
140,0.012720643251712313,0.23505698514771678,0.0484,0.1
151,0.02315474268773442,0.23505698514771678,0.2568,0.5
2560,0.03223122217994812,0.14810017894304733,0.1666,0.2
1846,0.03903287973885341,0.13551952962217376,0.1636,-0.9
955,0.3200693172808509,0.3525571709767436,0.5376,-1.2
110,0.0721000980966205,0.07121954114819438,0.3398,2.2
1494,0.0009912758125029835,0.1677603868083821,0.2638,-1.6
2652,0.0018150558116951621,0.01817263385297442,0.0132,-1.7
147,0.019893870359370316,0.23505698514771678,0.2228,-1.7
3756,0.04014603488262724,0.04293668159954057,0.2018,-1.7
