,Att Chg,Visitors Scaled,Area Scaled,cei_pct_area,RONI,Region_Northeast,Region_Northern Rockies and Plains,Region_Northwest,Region_Ohio Valley,Region_South,Region_Southeast,Region_Southwest,Region_West
484,0,0.04083421478447395,0.006846840373979062,0.2394,-1.2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
485,1,0.04503807366520762,0.006846840373979062,0.1716,-1.2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
486,1,0.04810766178401349,0.006846840373979062,0.36060000000000003,-0.8,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
487,0,0.044902073338993785,0.006846840373979062,0.5506,1.2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
488,1,0.09518363724460067,0.006846840373979062,0.1476,-1.1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
489,1,0.009413465878347708,0.0007706081738647517,0.1162,0.6,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
490,1,0.011098865109992601,0.0007706081738647517,0.11199999999999999,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
491,1,0.012586456307032654,0.0007706081738647517,0.12300000000000001,0.1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
492,1,0.012978800890732034,0.0007706081738647517,0.0882,2.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
493,1,0.013173220601058348,0.0007706081738647517,0.078,-0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
494,1,0.014202336471583702,0.0007706081738647517,0.2024,-0.8,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
495,0,0.014126157594701035,0.0007706081738647517,0.12480000000000001,-0.3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
496,0,0.01398840468696382,0.0007706081738647517,0.1366,1.6,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
497,0,0.013294265564939397,0.0007706081738647517,0.25,0.7,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
498,1,0.013796905945843128,0.0007706081738647517,0.2836,-1.7,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
499,1,0.013991559333705893,0.0007706081738647517,0.265,0.2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
500,1,0.014969382984980493,0.0007706081738647517,0.2122,0.6,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
501,1,0.01590467732462121,0.0007706081738647517,0.09519999999999999,2.3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
502,1,0.016762974916001688,0.0007706081738647517,0.32299999999999995,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
503,1,0.019316018840485054,0.0007706081738647517,0.1642,0.3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
504,0,0.015345253302360154,0.0007706081738647517,0.0922,1.3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
505,1,0.01578865642777384,0.0007706081738647517,0.34119999999999995,-0.9,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
506,1,0.022700837955961832,0.0007706081738647517,0.11720000000000001,-0.2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
507,0,0.016718693022844434,0.0007706081738647517,0.43439999999999995,2.2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
508,1,0.01710671457211949,0.0007706081738647517,0.2662,-1.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
509,0,0.015684553085285408,0.0007706081738647517,0.1582,-1.7,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
510,0,0.015091012142702665,0.0007706081738647517,0.059000000000000004,-0.6,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
511,0,0.014979547957816064,0.0007706081738647517,0.1402,-0.1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
512,0,0.014538131091462205,0.0007706081738647517,0.2112,0.9,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
513,1,0.015601247043541018,0.0007706081738647517,0.20440000000000003,0.3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
514,0,0.014971018727735642,0.0007706081738647517,0.069,0.6,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
515,1,0.015023011979595744,0.0007706081738647517,0.19079999999999997,-0.9,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
516,0,0.013385049287850182,0.0007706081738647517,0.2758,0.6,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
517,0,0.013283165881958027,0.0007706081738647517,0.2932,-1.6,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
518,0,0.012067575337345654,0.0007706081738647517,0.2588,-0.9,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
519,1,0.01389353160716516,0.0007706081738647517,0.1906,1.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
520,1,0.017011257298479705,0.0007706081738647517,0.2554,-1.4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
521,0,0.014718413310833301,0.0007706081738647517,0.48,-0.8,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
522,1,0.015017403718720948,0.0007706081738647517,0.192,-0.6,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
523,0,0.01463031687959169,0.0007706081738647517,0.303,-0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
524,1,0.0158732476959687,0.0007706081738647517,0.29100000000000004,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
525,0,0.01473278447932497,0.0007706081738647517,0.385,2.2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
526,0,0.013701448672203345,0.0007706081738647517,0.40700000000000003,-0.7,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
527,1,0.01415933980487692,0.0007706081738647517,0.34740000000000004,-1.1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
528,1,0.016372616591362132,0.0007706081738647517,0.41600000000000004,0.6,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
529,0,0.006555589607565451,0.0007706081738647517,0.35340000000000005,0.1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
530,1,0.013563578925697903,0.0007706081738647517,0.33840000000000003,-1.2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
531,1,0.014397924569592267,0.0007706081738647517,0.061399999999999996,-1.2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
532,1,0.01701137413724793,0.0007706081738647517,0.38880000000000003,-0.8,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
533,1,0.019467792400409262,0.0007706081738647517,0.4374,1.2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
534,0,0.013249165800404566,0.0007706081738647517,0.1974,-1.1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
535,0,0.00520949015884581,0.08054371898390439,0.12240000000000001,0.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
536,1,0.005627772949091129,0.08054371898390439,0.1376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
537,0,0.005276789289343381,0.08054371898390439,0.15839999999999999,0.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
538,1,0.005791814579678958,0.08054371898390439,0.3452,2.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
539,0,0.003983384125093193,0.08054371898390439,0.2488,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
540,1,0.0054197999416507195,0.08054371898390439,0.207,-0.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
541,1,0.0067354044718636475,0.08054371898390439,0.2116,-0.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
542,0,0.005174555367146551,0.08054371898390439,0.198,1.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
543,0,0.004839111263572722,0.08054371898390439,0.0864,0.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
544,1,0.0053475935828877,0.08054371898390439,0.2018,-1.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
545,1,0.005699511952781248,0.08054371898390439,0.1378,0.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
546,1,0.006678387152969872,0.08054371898390439,0.0834,0.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
547,0,0.00599160887334362,0.08054371898390439,0.2144,2.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
548,0,0.005983546998336099,0.08054371898390439,0.1864,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
549,1,0.007400333901831833,0.08054371898390439,0.0834,0.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
550,0,0.005880612043529919,0.08054371898390439,0.107,1.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
551,1,0.007066876057317828,0.08054371898390439,0.1882,-0.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
552,0,0.005957491953021935,0.08054371898390439,0.1804,-0.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
553,0,0.005398301608297329,0.08054371898390439,0.19940000000000002,2.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
554,1,0.005552762459890712,0.08054371898390439,0.1524,-1.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
555,0,0.005289641553848126,0.08054371898390439,0.195,-1.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
556,0,0.005127703021088346,0.08054371898390439,0.1244,-0.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
557,1,0.00551969708848305,0.08054371898390439,0.265,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
558,0,0.005284617486814453,0.08054371898390439,0.491,0.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
559,1,0.005396665865542179,0.08054371898390439,0.057999999999999996,0.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
560,0,0.0046917775768410604,0.08054371898390439,0.1444,0.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
561,1,0.005302260140816421,0.08054371898390439,0.0706,-0.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
562,0,0.00526802638172651,0.08054371898390439,0.2086,0.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
563,0,0.00466981188841477,0.08054371898390439,0.099,-1.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
564,1,0.005296768718709848,0.08054371898390439,0.0766,-0.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
565,0,0.005089613582647013,0.08054371898390439,0.0724,1.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
566,1,0.005133077604426693,0.08054371898390439,0.1866,-1.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
567,0,0.004971606426739814,0.08054371898390439,0.5770000000000001,-0.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
568,0,0.004755805221828333,0.08054371898390439,0.1202,-0.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
569,1,0.005155510647925884,0.08054371898390439,0.35200000000000004,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
570,1,0.006910662624201071,0.08054371898390439,0.3858,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
571,1,0.007013480740239026,0.08054371898390439,0.3322,2.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
572,1,0.007922953712102032,0.08054371898390439,0.45439999999999997,-0.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
573,0,0.007025515133366196,0.08054371898390439,0.4104,-1.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
574,1,0.012636580138601158,0.08054371898390439,0.11,0.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
575,0,0.006204839625354153,0.08054371898390439,0.40659999999999996,0.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
576,0,0.006181939226782063,0.08054371898390439,0.5376,-1.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
577,0,0.0057300068712879595,0.08054371898390439,0.132,-1.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
578,1,0.006194207297445683,0.08054371898390439,0.13019999999999998,-0.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
579,1,0.006459431301316317,0.08054371898390439,0.41259999999999997,1.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
580,0,0.006273774498606873,0.08054371898390439,0.5256000000000001,-1.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
581,1,0.06426097200741739,0.10795610978619377,0.001044,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
582,1,0.06885168404974387,0.10795610978619377,0.0017300000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
583,1,0.0797291396939502,0.10795610978619377,0.001928,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
584,0,0.07019941924121866,0.10795610978619377,0.002552,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
585,1,0.07874278681259517,0.10795610978619377,0.0014980000000000002,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
586,0,0.06620797324111795,0.10795610978619377,0.001794,-0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
587,1,0.10606004133989297,0.10795610978619377,0.001442,-0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
588,1,0.10706649048938269,0.10795610978619377,0.00193,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
589,0,0.08146349436948135,0.10795610978619377,0.00165,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
590,0,0.0729270202854301,0.10795610978619377,0.0017420000000000003,-1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
591,0,0.06339893557545372,0.10795610978619377,0.00193,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
592,0,0.05724153248999889,0.10795610978619377,0.001476,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
593,0,0.052500448952966905,0.10795610978619377,0.0017399999999999998,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
594,0,0.049829514711344565,0.10795610978619377,0.002152,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
595,0,0.04607209676399843,0.10795610978619377,0.00099,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
596,0,0.04512862371058196,0.10795610978619377,0.001562,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
597,0,0.036751400867621326,0.10795610978619377,0.0030519999999999996,-0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
598,1,0.039753923533466066,0.10795610978619377,0.001452,-0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
599,1,0.0433581658556693,0.10795610978619377,0.003862,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
600,0,0.0389935368298581,0.10795610978619377,0.002228,-1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
601,0,0.03711955982629814,0.10795610978619377,0.0011560000000000001,-1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
602,1,0.037990826520951586,0.10795610978619377,0.0015060000000000002,-0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
603,0,0.033449654116352485,0.10795610978619377,0.00149,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
604,0,0.030901283742598117,0.10795610978619377,0.00224,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
605,0,0.03046956449400693,0.10795610978619377,0.0013980000000000002,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
606,0,0.028252432028170293,0.10795610978619377,0.001476,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
607,1,0.03125448733894214,0.10795610978619377,0.002732,-0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
608,0,0.029198942889560608,0.10795610978619377,0.002516,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
609,1,0.02969597500958954,0.10795610978619377,0.001546,-1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
610,1,0.03213580216766293,0.10795610978619377,0.001376,-0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
611,0,0.031408831351767294,0.10795610978619377,0.002108,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
612,0,0.02983454578870433,0.10795610978619377,0.002294,-1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
613,1,0.03074086411382526,0.10795610978619377,0.004725999999999999,-0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
614,0,0.029877308777874662,0.10795610978619377,0.0017360000000000001,-0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
615,1,0.030518519937893184,0.10795610978619377,0.0025739999999999995,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
616,1,0.03305286965946056,0.10795610978619377,0.00395,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
617,1,0.039221722944201426,0.10795610978619377,0.004006,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
618,1,0.04002136747393298,0.10795610978619377,0.003408,-0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
619,0,0.031048383751793328,0.10795610978619377,0.002828,-1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
620,1,0.03500220766852561,0.10795610978619377,0.002884,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
621,0,0.027395536502008516,0.10795610978619377,0.0032299999999999994,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
622,1,0.03620845111167999,0.10795610978619377,0.003814,-1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
623,1,0.04755431337770013,0.10795610978619377,0.0017579999999999998,-1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
624,1,0.04992719192158062,0.10795610978619377,0.00308,-0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
625,1,0.05702304399341824,0.10795610978619377,0.0045899999999999995,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
626,1,0.06284476929776278,0.10795610978619377,0.003166,-1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
627,1,0.002096788534564939,0.014134196540125363,0.5506,1.2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
628,0,0.0017932414147165206,0.014134196540125363,0.1476,-1.1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
629,0,0.0019019014691657233,0.006196961795561214,0.09300000000000001,0.6,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
630,1,0.001918609413021891,0.006196961795561214,0.29960000000000003,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
631,1,0.0022165482719955117,0.006196961795561214,0.247,0.1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
632,1,0.002641490872029652,0.006196961795561214,0.12480000000000001,2.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
633,0,0.002552810246946915,0.006196961795561214,0.14279999999999998,-0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
634,0,0.00248492692260822,0.006196961795561214,0.17980000000000002,-0.8,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
635,1,0.004472120692578156,0.006196961795561214,0.1324,-0.3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
636,1,0.004985627078926808,0.006196961795561214,0.34979999999999994,1.6,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
637,0,0.0040704290074207805,0.006196961795561214,0.3432,0.7,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
638,1,0.0043689520602355255,0.006196961795561214,0.1446,-1.7,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
639,1,0.00445167390813879,0.006196961795561214,0.187,0.2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
640,1,0.00471514533048605,0.006196961795561214,0.1018,0.6,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
641,1,0.0050227818072223415,0.006196961795561214,0.0674,2.3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
642,1,0.005437325756884461,0.006196961795561214,0.36219999999999997,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
643,0,0.0036203660722182764,0.006196961795561214,0.11699999999999999,0.3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
644,1,0.003811981652107193,0.006196961795561214,0.193,1.3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
645,1,0.004251061743096553,0.006196961795561214,0.3454,-0.9,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
646,0,0.003444056370966828,0.006196961795561214,0.11939999999999999,-0.2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
647,1,0.004546196471632774,0.006196961795561214,0.3398,2.2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
648,1,0.004849977269017642,0.006196961795561214,0.316,-1.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
649,1,0.0051282872149294705,0.006196961795561214,0.08439999999999999,-1.7,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
650,1,0.00608461253285068,0.006196961795561214,0.24420000000000003,-0.6,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
651,1,0.006114172741211592,0.006196961795561214,0.128,-0.1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
652,0,0.005816117043469747,0.006196961795561214,0.1298,0.9,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
653,0,0.005698927758940123,0.006196961795561214,0.1152,0.3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
654,1,0.0063424756943231434,0.006196961795561214,0.195,0.6,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
655,0,0.00627038617432835,0.006196961795561214,0.36939999999999995,-0.9,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
656,1,0.008203950949683033,0.006196961795561214,0.3518,0.6,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
657,1,0.008332239917194029,0.006196961795561214,0.109,-1.6,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
658,0,0.008330721013207103,0.006196961795561214,0.1474,-0.9,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
659,1,0.008682756221868876,0.006196961795561214,0.2696,1.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
660,0,0.008160603766671578,0.006196961795561214,0.1832,-1.4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
661,1,0.012117114975073033,0.006196961795561214,0.49,-0.8,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
662,0,0.007874465623288677,0.006196961795561214,0.1804,-0.6,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
663,1,0.008080101855364587,0.006196961795561214,0.12960000000000002,-0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
664,1,0.009199767771264276,0.006196961795561214,0.41600000000000004,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
665,1,0.010253186105580419,0.006196961795561214,0.445,2.2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
666,1,0.014417903998958733,0.006196961795561214,0.1528,-0.7,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
667,0,0.007955668567205016,0.006196961795561214,0.1646,-1.1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
668,0,0.00720147431831297,0.006196961795561214,0.4546,0.6,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
669,0,0.004778355104095748,0.006196961795561214,0.1184,0.1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
670,1,0.006322496264956677,0.006196961795561214,0.3624,-1.2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
671,0,0.005563161110262732,0.006196961795561214,0.16899999999999998,-1.2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
672,1,0.005824178918477268,0.006196961795561214,0.2036,-0.8,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
673,1,0.006114172741211592,0.006196961795561214,0.4428,1.2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
674,0,0.005035634071727086,0.006196961795561214,0.3396,-1.1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
675,1,0.006677452442824072,0.05229004902504962,0.1162,0.6,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
676,1,0.006979597497453791,0.05229004902504962,0.11199999999999999,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
677,0,0.005094871327217135,0.05229004902504962,0.12300000000000001,0.1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
678,0,0.005025585937659741,0.05229004902504962,0.0882,2.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
679,0,0.004956300548102346,0.05229004902504962,0.078,-0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
680,0,0.004630554062291187,0.05229004902504962,0.2024,-0.8,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
681,1,0.0051238473417369226,0.05229004902504962,0.12480000000000001,-0.3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
682,1,0.005462212414516375,0.05229004902504962,0.1366,1.6,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
683,0,0.0052100743526869355,0.05229004902504962,0.25,0.7,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
684,0,0.004956534225638795,0.05229004902504962,0.2836,-1.7,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
685,0,0.00449934412557457,0.05229004902504962,0.265,0.2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
686,1,0.0049448503488163,0.05229004902504962,0.2122,0.6,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
687,0,0.0048373586820493475,0.05229004902504962,0.09519999999999999,2.3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
688,0,0.003952889206586482,0.05229004902504962,0.32299999999999995,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
689,1,0.004327941652588568,0.05229004902504962,0.1642,0.3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
690,1,0.004537550402784128,0.05229004902504962,0.0922,1.3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
691,0,0.004323618618164246,0.05229004902504962,0.34119999999999995,-0.9,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
692,0,0.004098119795490094,0.05229004902504962,0.11720000000000001,-0.2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
693,1,0.004159343310039967,0.05229004902504962,0.43439999999999995,2.2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
694,0,0.0034212728111629627,0.05229004902504962,0.2662,-1.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
695,0,0.0033435750302933716,0.05229004902504962,0.1582,-1.7,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
696,0,0.0031267222764678657,0.05229004902504962,0.059000000000000004,-0.6,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
