,0,1,2,3
0,-0.4318944936510748,-0.4215911210289206,-0.4087398400604712,0.18178925330015083
1,1.1539550968400956,-0.0385231726680098,0.2708526010916427,1.3545709992784871
2,-0.027872019453385303,-0.4708999282828016,-0.7821857834508561,0.542645175139639
3,1.1372999245876496,-0.6445427051934703,-0.02869591180453173,-1.0812064731380577
4,0.8232115107571114,-0.5579209215100496,-0.07752099980963517,0.27200323376002283
5,-0.7117094137358413,-0.4215911210289206,0.6377005596164733,1.1741430383587432
6,0.0618728508843074,0.9269825438951914,-1.5079641186618515,0.542645175139639
7,2.218131096821851,-0.12634732183959937,1.2143644368659365,1.0839290578988712
8,0.22798456326449626,-0.36254347574557094,0.13361451588810894,-0.44970860991895345
9,-0.522497168781426,-0.5323209975022835,1.0164248908993014,2.0762828429574633
10,1.1688466453709603,-0.36254347574557094,-0.8547636169719556,-1.442062394977546
11,-0.08941252619486799,-0.43985253947377473,0.22862549795209378,-1.2616344340578016
12,0.1213845812114071,-0.6082737678027452,-0.317687648915819,-0.5399225903788254
13,-0.12374979991269207,-0.5842752994104199,0.24050187071009205,-0.0888526880794653
14,0.5921194729180119,-0.6236832999805464,0.1415320977267744,0.632859155599511
15,-0.6132252539691835,-0.15890174757447112,-0.7148863378222001,-0.44970860991895345
16,1.006378274315647,-0.0385231726680098,-0.22135706987872325,0.542645175139639
17,0.78782724221717,-0.6236832999805464,1.1774157216188317,-0.6301365708386975
18,-0.7297354970729623,-0.5323209975022835,0.18112000692010144,-0.7203505512985695
19,-0.5882751022054402,-0.22127251675420845,-0.8547636169719556,-0.0888526880794653
20,0.1173922416124924,-0.0385231726680098,0.2708526010916427,1.3545709992784871
21,-0.22711348585580116,-0.5323209975022835,0.18112000692010144,-0.7203505512985695
22,0.243745382650411,-0.5029846688035554,1.037538442469076,0.45243119467976695
23,-0.40083149737490237,-0.551137026234718,-0.637030116408657,-1.0812064731380577
24,-0.5512053224939593,-0.44196684938801617,-1.0025584779603764,-0.8105645317584416
25,-0.20228229448936885,0.2637141774619474,-0.4153378249260257,0.0013612923804067448
26,0.17151635587342076,-0.18513231040992228,-1.327179333345658,-0.26928064899920934
27,0.5868379179289613,-0.5122140758088042,-1.0527031629385908,0.542645175139639
28,-0.14561414763534278,-0.4215911210289206,1.4862014133267825,-1.0812064731380577
29,-0.10572085005997335,0.016315835157083593,2.0391125450602496,-1.0812064731380577
30,0.26339463044481815,-0.0385231726680098,1.4914798012192259,0.542645175139639
31,1.1452889035588758,-0.36254347574557094,-0.131624475707182,0.542645175139639
32,-0.33887534587173046,-0.21496939252986363,1.7316464503254096,0.8132871165192551
33,-0.7231016633506228,-0.5323209975022835,-0.7399586803113073,-1.351848414517674
34,-0.17386365885221905,-0.21496939252986363,-0.19232593647028334,1.9860688624975915
35,-0.4213435663642643,-0.36433144011737867,-1.0025584779603764,-0.8105645317584416
36,1.2658430835423307,-0.36254347574557094,-0.27678014274938123,-1.2616344340578016
37,-0.6855173440893266,0.016315835157083593,0.13361451588810894,-0.44970860991895345
38,-0.7396930556310163,0.3490563530487841,0.18112000692010144,-0.7203505512985695
39,-0.7344150837864629,-0.5323209975022835,0.19563557362432124,-0.17906666853933734
40,1.2979408919493296,3.76239899907999,-1.4899384240091564,-0.8105645317584416
41,0.008529862123794953,0.1485991260563155,-1.5079641186618515,0.542645175139639
42,-0.7261889006495141,-0.5323209975022835,1.4030668040207954,1.9860688624975915
43,-0.49704251027245994,-0.4434554364560922,0.4806685198162759,0.542645175139639
44,-0.6353733867360221,-0.5726303542305935,-0.6000814011615518,0.0013612923804067448
45,0.3904500678042116,-0.6082737678027452,0.8831455966151006,-1.0812064731380577
46,-0.736862371478133,-0.5323209975022835,0.002974415550129697,0.09157527284027878
47,-0.7395009990859599,0.3490563530487841,0.19563557362432124,-0.17906666853933734
48,0.04382813519580047,0.2637141774619474,-1.5079641186618515,0.542645175139639
49,-0.7451480348137374,-0.4215911210289206,-0.5842462374842209,0.27200323376002283
50,-0.36457939123771005,-0.551137026234718,-1.0025584779603764,-0.8105645317584416
51,1.061055626086962,-0.6552132112833685,0.6231849929122528,0.45243119467976695
52,-0.7435298867587473,-0.5268237160947709,-0.08411898467518968,2.0762828429574633
53,-0.5822833679770205,-0.22127251675420845,0.8066089721746683,-0.8105645317584416
54,-0.14682740036213557,0.2637141774619474,2.2410108819462176,2.2567108038772075
